,cited_paper,source_paper
1013,"/scholar?cites=9358733379221558284&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6508966894997637525&as_sdt=5,33&sciodt=0,33&hl=en"
1014,"/scholar?cites=9358733379221558284&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=368986431523646676&as_sdt=5,33&sciodt=0,33&hl=en"
1015,"/scholar?cites=9358733379221558284&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15267023651660343947&as_sdt=5,33&sciodt=0,33&hl=en"
1016,"/scholar?cites=9358733379221558284&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12906682174586760939&as_sdt=5,33&sciodt=0,33&hl=en"
1017,"/scholar?cites=9358733379221558284&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11781996626159192836&as_sdt=5,33&sciodt=0,33&hl=en"
1018,"/scholar?cites=9358733379221558284&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11442782448261305254&as_sdt=5,33&sciodt=0,33&hl=en"
1019,"/scholar?cites=9358733379221558284&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8622874420515451694&as_sdt=5,33&sciodt=0,33&hl=en"
1020,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9893533541972366892&as_sdt=5,33&sciodt=0,33&hl=en"
1021,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1486285274983996239&as_sdt=5,33&sciodt=0,33&hl=en"
1022,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9860043691267068964&as_sdt=5,33&sciodt=0,33&hl=en"
1023,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17429871908973328912&as_sdt=5,33&sciodt=0,33&hl=en"
1024,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=380926448683064381&as_sdt=5,33&sciodt=0,33&hl=en"
1025,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9503037147658237939&as_sdt=5,33&sciodt=0,33&hl=en"
1026,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12386590835263198176&as_sdt=5,33&sciodt=0,33&hl=en"
1027,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15791082224502887489&as_sdt=5,33&sciodt=0,33&hl=en"
1028,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en"
1029,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3379138214562081196&as_sdt=5,33&sciodt=0,33&hl=en"
1030,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16802074670662657308&as_sdt=5,33&sciodt=0,33&hl=en"
1031,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11645100205496370776&as_sdt=5,33&sciodt=0,33&hl=en"
1032,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12579683167038324720&as_sdt=5,33&sciodt=0,33&hl=en"
1033,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7559838947641421622&as_sdt=5,33&sciodt=0,33&hl=en"
1034,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3376689145358198545&as_sdt=5,33&sciodt=0,33&hl=en"
1035,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17412106949647962439&as_sdt=5,33&sciodt=0,33&hl=en"
1036,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14765867619864292860&as_sdt=5,33&sciodt=0,33&hl=en"
1037,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11047953547939466443&as_sdt=5,33&sciodt=0,33&hl=en"
1038,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8453006856448056985&as_sdt=5,33&sciodt=0,33&hl=en"
1039,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7122008779685708077&as_sdt=5,33&sciodt=0,33&hl=en"
1040,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12506765796552850291&as_sdt=5,33&sciodt=0,33&hl=en"
1041,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=335790828050245246&as_sdt=5,33&sciodt=0,33&hl=en"
1042,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7134114120011176212&as_sdt=5,33&sciodt=0,33&hl=en"
1043,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=969567222983831917&as_sdt=5,33&sciodt=0,33&hl=en"
1044,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2167943224700615939&as_sdt=5,33&sciodt=0,33&hl=en"
1045,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11587551222750948105&as_sdt=5,33&sciodt=0,33&hl=en"
1046,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en"
1047,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9893533541972366892&as_sdt=5,33&sciodt=0,33&hl=en"
1048,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=925545645687491204&as_sdt=5,33&sciodt=0,33&hl=en"
1049,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en"
1050,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5885392777539371064&as_sdt=5,33&sciodt=0,33&hl=en"
1051,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12291346584864946757&as_sdt=5,33&sciodt=0,33&hl=en"
1052,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6508966894997637525&as_sdt=5,33&sciodt=0,33&hl=en"
1053,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15658289205758657966&as_sdt=5,33&sciodt=0,33&hl=en"
1054,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3376689145358198545&as_sdt=5,33&sciodt=0,33&hl=en"
1055,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9432016526805883044&as_sdt=5,33&sciodt=0,33&hl=en"
1056,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11047953547939466443&as_sdt=5,33&sciodt=0,33&hl=en"
1057,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9508417759166658042&as_sdt=5,33&sciodt=0,33&hl=en"
1058,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4037988515421431979&as_sdt=5,33&sciodt=0,33&hl=en"
1059,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12506765796552850291&as_sdt=5,33&sciodt=0,33&hl=en"
1060,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7134114120011176212&as_sdt=5,33&sciodt=0,33&hl=en"
1061,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5336283115269487529&as_sdt=5,33&sciodt=0,33&hl=en"
1062,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4197683095609506870&as_sdt=5,33&sciodt=0,33&hl=en"
1063,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6163093019891053561&as_sdt=5,33&sciodt=0,33&hl=en"
1064,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6051248042731139243&as_sdt=5,33&sciodt=0,33&hl=en"
1065,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2104704403102537511&as_sdt=5,33&sciodt=0,33&hl=en"
1066,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14501423328313513011&as_sdt=5,33&sciodt=0,33&hl=en"
1067,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14077205524384724332&as_sdt=5,33&sciodt=0,33&hl=en"
1068,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15862608683790924887&as_sdt=5,33&sciodt=0,33&hl=en"
1069,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17290587165775088906&as_sdt=5,33&sciodt=0,33&hl=en"
1070,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10973785980314274243&as_sdt=5,33&sciodt=0,33&hl=en"
1071,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6035982537057941006&as_sdt=5,33&sciodt=0,33&hl=en"
1072,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en"
1073,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5885392777539371064&as_sdt=5,33&sciodt=0,33&hl=en"
1074,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17092403120378469193&as_sdt=5,33&sciodt=0,33&hl=en"
1075,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15923631943370068201&as_sdt=5,33&sciodt=0,33&hl=en"
1076,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=18144998660614481635&as_sdt=5,33&sciodt=0,33&hl=en"
1077,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12291346584864946757&as_sdt=5,33&sciodt=0,33&hl=en"
1078,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10213648430835281654&as_sdt=5,33&sciodt=0,33&hl=en"
1079,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3186878992804006161&as_sdt=5,33&sciodt=0,33&hl=en"
1080,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16357368907028888391&as_sdt=5,33&sciodt=0,33&hl=en"
1081,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6508966894997637525&as_sdt=5,33&sciodt=0,33&hl=en"
1082,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16864078691002031393&as_sdt=5,33&sciodt=0,33&hl=en"
1083,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15658289205758657966&as_sdt=5,33&sciodt=0,33&hl=en"
1084,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3376689145358198545&as_sdt=5,33&sciodt=0,33&hl=en"
1085,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4738145804296776676&as_sdt=5,33&sciodt=0,33&hl=en"
1086,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17059378150482175093&as_sdt=5,33&sciodt=0,33&hl=en"
1087,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11047953547939466443&as_sdt=5,33&sciodt=0,33&hl=en"
1088,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3611371657559445436&as_sdt=5,33&sciodt=0,33&hl=en"
1089,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1136261538800305672&as_sdt=5,33&sciodt=0,33&hl=en"
1090,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15460007576503273824&as_sdt=5,33&sciodt=0,33&hl=en"
1091,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4037988515421431979&as_sdt=5,33&sciodt=0,33&hl=en"
1092,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=519407396509920608&as_sdt=5,33&sciodt=0,33&hl=en"
1093,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15761463704554145158&as_sdt=5,33&sciodt=0,33&hl=en"
1094,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4101116253446277138&as_sdt=5,33&sciodt=0,33&hl=en"
1095,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4197683095609506870&as_sdt=5,33&sciodt=0,33&hl=en"
1096,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6163093019891053561&as_sdt=5,33&sciodt=0,33&hl=en"
1097,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2104704403102537511&as_sdt=5,33&sciodt=0,33&hl=en"
1098,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en"
1099,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9893533541972366892&as_sdt=5,33&sciodt=0,33&hl=en"
1100,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4168449882495219397&as_sdt=5,33&sciodt=0,33&hl=en"
1101,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9860043691267068964&as_sdt=5,33&sciodt=0,33&hl=en"
1102,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4475339394178284155&as_sdt=5,33&sciodt=0,33&hl=en"
1103,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en"
1104,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9503037147658237939&as_sdt=5,33&sciodt=0,33&hl=en"
1105,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=34822919835380555&as_sdt=5,33&sciodt=0,33&hl=en"
1106,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6584981048182215191&as_sdt=5,33&sciodt=0,33&hl=en"
1107,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5885392777539371064&as_sdt=5,33&sciodt=0,33&hl=en"
1108,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10216054575087577362&as_sdt=5,33&sciodt=0,33&hl=en"
1109,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8208868687870045404&as_sdt=5,33&sciodt=0,33&hl=en"
1110,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11645100205496370776&as_sdt=5,33&sciodt=0,33&hl=en"
1111,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=536500482977624528&as_sdt=5,33&sciodt=0,33&hl=en"
1112,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14119939896250877056&as_sdt=5,33&sciodt=0,33&hl=en"
1113,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12579683167038324720&as_sdt=5,33&sciodt=0,33&hl=en"
1114,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6508966894997637525&as_sdt=5,33&sciodt=0,33&hl=en"
1115,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3376689145358198545&as_sdt=5,33&sciodt=0,33&hl=en"
1116,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14083048604885359822&as_sdt=5,33&sciodt=0,33&hl=en"
1117,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12506765796552850291&as_sdt=5,33&sciodt=0,33&hl=en"
1118,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=335790828050245246&as_sdt=5,33&sciodt=0,33&hl=en"
1119,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7134114120011176212&as_sdt=5,33&sciodt=0,33&hl=en"
1120,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8588266851828841959&as_sdt=5,33&sciodt=0,33&hl=en"
1121,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12246715124561698953&as_sdt=5,33&sciodt=0,33&hl=en"
1122,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5336283115269487529&as_sdt=5,33&sciodt=0,33&hl=en"
1123,"/scholar?cites=3136822102808298056&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11587551222750948105&as_sdt=5,33&sciodt=0,33&hl=en"
1124,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4168449882495219397&as_sdt=5,33&sciodt=0,33&hl=en"
1125,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5176088357608984070&as_sdt=5,33&sciodt=0,33&hl=en"
1126,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9860043691267068964&as_sdt=5,33&sciodt=0,33&hl=en"
1127,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4475339394178284155&as_sdt=5,33&sciodt=0,33&hl=en"
1128,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en"
1129,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9503037147658237939&as_sdt=5,33&sciodt=0,33&hl=en"
1130,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6584981048182215191&as_sdt=5,33&sciodt=0,33&hl=en"
1131,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en"
1132,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12453761901845891674&as_sdt=5,33&sciodt=0,33&hl=en"
1133,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17084061549561158393&as_sdt=5,33&sciodt=0,33&hl=en"
1134,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15334246823399626273&as_sdt=5,33&sciodt=0,33&hl=en"
1135,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11645100205496370776&as_sdt=5,33&sciodt=0,33&hl=en"
1136,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15222223795314502886&as_sdt=5,33&sciodt=0,33&hl=en"
1137,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3174365418701017334&as_sdt=5,33&sciodt=0,33&hl=en"
1138,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9923629672607394639&as_sdt=5,33&sciodt=0,33&hl=en"
1139,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12579683167038324720&as_sdt=5,33&sciodt=0,33&hl=en"
1140,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16071753484175611253&as_sdt=5,33&sciodt=0,33&hl=en"
1141,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16681492829099087229&as_sdt=5,33&sciodt=0,33&hl=en"
1142,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14793418749507336364&as_sdt=5,33&sciodt=0,33&hl=en"
1143,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3376689145358198545&as_sdt=5,33&sciodt=0,33&hl=en"
1144,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7843600341308590074&as_sdt=5,33&sciodt=0,33&hl=en"
1145,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17905269722737168277&as_sdt=5,33&sciodt=0,33&hl=en"
1146,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11781996626159192836&as_sdt=5,33&sciodt=0,33&hl=en"
1147,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17281109747665002031&as_sdt=5,33&sciodt=0,33&hl=en"
1148,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8668990322115570841&as_sdt=5,33&sciodt=0,33&hl=en"
1149,"/scholar?cites=4846314205374413185&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2147678610697932482&as_sdt=5,33&sciodt=0,33&hl=en"
1150,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en"
1151,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9893533541972366892&as_sdt=5,33&sciodt=0,33&hl=en"
1152,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=925545645687491204&as_sdt=5,33&sciodt=0,33&hl=en"
1153,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en"
1154,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5885392777539371064&as_sdt=5,33&sciodt=0,33&hl=en"
1155,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17092403120378469193&as_sdt=5,33&sciodt=0,33&hl=en"
1156,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13390849125769756401&as_sdt=5,33&sciodt=0,33&hl=en"
1157,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12291346584864946757&as_sdt=5,33&sciodt=0,33&hl=en"
1158,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6508966894997637525&as_sdt=5,33&sciodt=0,33&hl=en"
1159,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15658289205758657966&as_sdt=5,33&sciodt=0,33&hl=en"
1160,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3376689145358198545&as_sdt=5,33&sciodt=0,33&hl=en"
1161,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9432016526805883044&as_sdt=5,33&sciodt=0,33&hl=en"
1162,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11047953547939466443&as_sdt=5,33&sciodt=0,33&hl=en"
1163,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9508417759166658042&as_sdt=5,33&sciodt=0,33&hl=en"
1164,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14463602403618798754&as_sdt=5,33&sciodt=0,33&hl=en"
1165,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4037988515421431979&as_sdt=5,33&sciodt=0,33&hl=en"
1166,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4873276442442879918&as_sdt=5,33&sciodt=0,33&hl=en"
1167,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12506765796552850291&as_sdt=5,33&sciodt=0,33&hl=en"
1168,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7134114120011176212&as_sdt=5,33&sciodt=0,33&hl=en"
1169,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5336283115269487529&as_sdt=5,33&sciodt=0,33&hl=en"
1170,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4197683095609506870&as_sdt=5,33&sciodt=0,33&hl=en"
1171,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6163093019891053561&as_sdt=5,33&sciodt=0,33&hl=en"
1172,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6051248042731139243&as_sdt=5,33&sciodt=0,33&hl=en"
1173,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2104704403102537511&as_sdt=5,33&sciodt=0,33&hl=en"
1174,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14501423328313513011&as_sdt=5,33&sciodt=0,33&hl=en"
1175,"/scholar?cites=17747587052776236027&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14077205524384724332&as_sdt=5,33&sciodt=0,33&hl=en"
1176,"/scholar?cites=17084061549561158393&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9893533541972366892&as_sdt=5,33&sciodt=0,33&hl=en"
