,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1183715,Evaluation of a MBBR (moving bed biofilm reactor) pilot plant for treatment of pulp and paper mill wastewater,2014,Daniel Vieira Minegatti De Oliveira and Marcio Dias Rabelo and Yuri Nascimento Nariyoshi,2,Environmental Monitoring and Analysis,4,220-225,,,True,ePpvrxIAAAAJ:LkGwnXOMwfcC,20,,15432399203860853032,/scholar?cites=15432399203860853032,,,0,0,0
1183716,Membrane distillation crystallization applied to brine desalination: Additional design criteria,2016,Carlos E Pantoja and Yuri N Nariyoshi and Marcelo M Seckler,55,Industrial & Engineering Chemistry Research,4,1004-1012,American Chemical Society,,True,ePpvrxIAAAAJ:u-x6o8ySG0sC,13,,767199340508406984,/scholar?cites=767199340508406984,,,0,0,0
1183717,Simultaneous crystallization of NaCl and KCl from aqueous solution: elementary phenomena and product characterization,2018,Frederico M Penha and Gustavo P Zago and Yuri N Nariyoshi and André Bernardo and Marcelo M Seckler,18,Crystal Growth & Design,3,1645-1656,American Chemical Society,,True,ePpvrxIAAAAJ:Y0pCki6q_DkC,8,,7215020377610494118,/scholar?cites=7215020377610494118,,,0,0,0
1183718,Evaluation of sodium chloride crystallization in membrane distillation crystallization applied to water desalination,2016,YN Nariyoshi and CE Pantoja and MM Seckler,33,Brazilian Journal of Chemical Engineering,3,675-690,Associação Brasileira de Engenharia Química,,True,ePpvrxIAAAAJ:qjMakFHDy7sC,5,,2155351068480469244,/scholar?cites=2155351068480469244,,,0,0,0
1183719,Partial characterization and evaluation of antioxidant activity from fractionated polysaccharides obtained of brown algae,2013,YURI NASCIMENTO NARIYOSHI and ÉLICA AMARA CECÍLIA GUEDES and HUGO ALEXANDRE DE OLIVEIRA ROCHA and LAURA MARINA PINOTTI,5,Int. J. Pharm. & Pharm. Sci,,815-818,,,True,ePpvrxIAAAAJ:YsMSGLbcyi4C,3,,9989948700137242151,/scholar?cites=9989948700137242151,,,0,0,0
1183720,Destilação com membranas aplicada para concentração de soluções aquosas de cloreto de sódio: modelagem matemática,2015,YN NARIYOSHI and CE PANTOJA and MM SECKLER,1,Blucher Chemical Engineering Proceedings,2,15204-15211,,,True,ePpvrxIAAAAJ:Tyk-4Ss8FVUC,1,,6485708411035741026,/scholar?cites=6485708411035741026,,,0,0,0
1183721,Membrane distillation crystallization of concentrated brines: crystal morphology and transmembrane flux analysis,2014,YN Nariyoshi and CE Pantoja and MM Seckler,,19 Int. Symp. Ind. Cryst,,,,,True,ePpvrxIAAAAJ:2osOgNQ5qMEC,1,,1582396642611916983,/scholar?cites=1582396642611916983,,,0,0,0
1183722,AVALIAÇÃO DE UMA PLANTA PILOTO DE Mbbr (MOVINg bED bIOfILM rEAcTOr-rEATOr bIOLÓgIcO cOM LEITO MÓVEL) PArA TrATAMENTO DE EfLUENTE DE UMA fÁbrIcA DE cELULOSE E PAPEL EVALUATION …,2012,Daniel Vieira Minegatti De Oliveira and Yuri Nascimento Nariyoshi,73,O PAPEL,10,75-80,,,True,ePpvrxIAAAAJ:WF5omc3nYNoC,1,,14305518004306648881,/scholar?cites=14305518004306648881,,,0,0,0
1183723,MEMBRANE DISTILLATION CRYSTALLIZATION APPLIED TO REVERSE OSMOSIS AND ELECTRODIALYSIS WASTE STREAMS: PROCESS ANALYSIS,,CE Pantoja and YN Nariyoshi and MM Seckler,,,,,,,True,ePpvrxIAAAAJ:ufrVoPGSRksC,1,,8909836089834816073,/scholar?cites=8909836089834816073,,,0,0,0
1183724,Estudo dos fundamentos de cristalização assistida por destilação com membranas em aplicação de dessalinização de água.,,Yuri Nascimento Nariyoshi,,,,,,,True,ePpvrxIAAAAJ:IjCSPb-OGe4C,1,,4304707804808537529,/scholar?cites=4304707804808537529,,,0,0,0
1183725,Factor effect of operating conditions on the leaching of fly ashes from a pulp and paper mill,2018,Eduardo L Barros and Yuri N Nariyoshi and Marcelo S Bacelos,80,Waste management,,379-386,Pergamon,,True,ePpvrxIAAAAJ:d1gkVwhDpl0C,0,,,,,,0,0,0
1183726,Tecnologias para descarte zero de efluentes líquidos industriais,2016,Marcelo Martins Seckler and Yuri Nascimento Nariyoshi and Carlos Eduardo Pantoja and Ligia Carradori Zacharias and Frederico Marques,,Revista Brasileira de Engenharia Química l 2º quadrimestre,,10,,,True,ePpvrxIAAAAJ:Se3iqnhoufwC,0,,,,,,0,0,0
1183727,PROJETO DE SISTEMAS DE DESSALINIZAÇÃO VIA CRISTALIZAÇÃO ASSISTIDA POR DESTILAÇÃO POR MEMBRANAS,2015,CE PANTOJA and Y NARIYOSHI and MM SECKLER,1,Blucher Chemical Engineering Proceedings,2,13037-13044,,,True,ePpvrxIAAAAJ:u5HHmVD_uO8C,0,,,,,,0,0,0
1183728,Membrane Distillation Process Design Applied to Highly Concentrated Brines: Mathematical Model and Operating Conditions Analysis,,Carlos Eduardo Pantoja and Marcelo Martins Seckler and Yuri Nariyoshi,,,,,,,True,ePpvrxIAAAAJ:roLk4NBRz8UC,0,,,,,,0,0,0
1183729,AVALIAÇÃO EXPERIMENTAL DA INCRUSTAÇÃO EM CRISTALIZADOR COM MEMBRANAS SUBMERSAS EM APLICAÇÃO DE DESSALINIZAÇÃO,,YN NARIYOSHI and CE PANTOJA and MM SECKLER,,,,,,,True,ePpvrxIAAAAJ:eQOLeE2rZwMC,0,,,,,,0,0,0
1183730,AVALIAÇÃO DA ATIVIDADE ANTIOXIDANTE DE FRAÇÕES POLISSACARÍDICAS SULFATAS DE ALGAS MARINHAS,,YN Nariyoshi and FN Colin and EAC Guedes and LM Pinotti,,,,,,,True,ePpvrxIAAAAJ:W7OEmFMy1HYC,0,,,,,,0,0,0
1183731,Processos catalíticos de geração de biodiesel a partir de óleo de fritura e etanol,,Laura Marina Pinotti and Yuri Nascimento Nariyoshi and André Luiz Teixeira Gariani and Ricardo Franci Gonçalves and Sérvio Túlio Cassini,,,,,,,True,ePpvrxIAAAAJ:zYLM7Y9cAGgC,0,,,,,,0,0,0
1183732,Tratamento do Efluente Final de uma Indústria de Celulose e Papel via Processo MBBR,,Yuri Nascimento Nariyoshi and Daniel Vieira Minegatti de Oliveira and Sandra Mara and Santana Rocha,,,,,,,True,ePpvrxIAAAAJ:UeHWp8X0CEIC,0,,,,,,0,0,0
1183733,OBTENÇÃO E PARCIAL CARACTERIZAÇÃO DE FRAÇÕES POLISSACARÍDICAS SULFATADAS DE ALGAS MARINHAS,,YN Nariyoshi and FN Colin and EAC Guedes and GNP Almeida and ML Machado and LM Pinotti,,,,,,,True,ePpvrxIAAAAJ:9yKSN-GCB0IC,0,,,,,,0,0,0
1183734,The prediction of the residual life of electromechanical equipment based on the artificial neural network,2017,Yu L Zhukovskiy and NA Korolev and IS Babanova and AV Boikov,87,IOP Conference Series: Earth and Environmental Science,3,032056,IOP Publishing,,True,UKHK3tEAAAAJ:u-x6o8ySG0sC,29,,1495243845593818879,/scholar?cites=1495243845593818879,,,0,0,0
1183735,About increasing informativity of diagnostic system of asynchronous electric motor by extracting additional information from values of consumed current parameter,2018,Y Zhukovskiy and N Korolev and N Koteleva,1015,Journal of Physics: Conference Series,3,032158,IOP Publishing,,True,UKHK3tEAAAAJ:9yKSN-GCB0IC,18,,3721570727654140198,/scholar?cites=3721570727654140198,,,0,0,0
1183736,AC motor diagnostics system based on complex parametric analysis,2017,NA Korolev and SV Solovev,177,IOP Conference Series: Materials Science and Engineering,1,012007,IOP Publishing,,True,UKHK3tEAAAAJ:UeHWp8X0CEIC,18,,8961629676007522417,/scholar?cites=8961629676007522417,,,0,0,0
1183737,The probability estimate of the defects of the asynchronous motors based on the complex method of diagnostics,2017,Yu L Zhukovskiy and NA Korolev and IS Babanova and AV Boikov,87,IOP Conference Series: Earth and Environmental Science,3,032055,IOP Publishing,,True,UKHK3tEAAAAJ:2osOgNQ5qMEC,17,,5100247314607867050,/scholar?cites=5100247314607867050,,,0,0,0
1183738,The use of vehicle-to-grid technology for the integration of electric vehicles in the power system of the city,2019,YL Zhukovskiy and PK Suslikov and NI Russkih and NA Korolev,1333,Journal of Physics: Conference Series,6,062032,IOP Publishing,,True,UKHK3tEAAAAJ:d1gkVwhDpl0C,8,,2134171636717485510,/scholar?cites=2134171636717485510,,,0,0,0
1183739,Система управления электроприводом нагнетательных вентиляторов и сетевого насоса для поддержания теплового режима в шахтных стволах,2015,ЕМ Васильев and АВ Николаев and НА Королёв,,Горное оборудование и электромеханика,1,20-24,Общество с ограниченной ответственностью Издательство Новые технологии,,True,UKHK3tEAAAAJ:WF5omc3nYNoC,8,,3843326518027699006,/scholar?cites=3843326518027699006,,,0,0,0
1183740,Problems of diagnostics of asynchronous motor powered by an autonomous voltage inverter,2019,NA Korolev and SV Solovev and YL Zhukovskiy,643,IOP Conference Series: Materials Science and Engineering,1,012022,IOP Publishing,,True,UKHK3tEAAAAJ:u5HHmVD_uO8C,5,,694557191214117506,/scholar?cites=694557191214117506,,,0,0,0
1183741,Diagnostics of an asynchronous motor powered from a self-commutated voltage inverter,2019,YL Zhukovskiy and NA Korolev and NI Koteleva,560,IOP Conference Series: Materials Science and Engineering,1,012171,IOP Publishing,,True,UKHK3tEAAAAJ:IjCSPb-OGe4C,2,,16221084663160569759,/scholar?cites=16221084663160569759,,,0,0,0
1183742,Способ управления режимами на основе нейросетевого диагностирования неисправностей и оценки технического состояния электроприводного газоперекачивающего агрегата,2017,Ирина Сергеевна Бабанова and Юрий Леонидович Жуковский and Николай Александрович Королев,,Электротехнические системы и комплексы,3 (36),,Федеральное государственное бюджетное образовательное учреждение высшего образования «Магнитогорский государственный технический университет им. ГИ Носова»,,True,UKHK3tEAAAAJ:YsMSGLbcyi4C,2,,9323758189538263249,/scholar?cites=9323758189538263249,,,0,0,0
1183743,Monitoring the technical condition of autonomous electrical systems with electric drive,2019,Nikolay Korolev and Sergey Solovev,140,E3S Web of Conferences,,04015,EDP Sciences,,True,UKHK3tEAAAAJ:zYLM7Y9cAGgC,1,,4503014618973126455,/scholar?cites=4503014618973126455,,,0,0,0
1183744,Оценка технического состояния и остаточного ресурса электромеханического агрегата с асинхронным двигателем,2017,ЮЛ Жуковский and НА Королёв and ИС Бабанова,,Горное оборудование и электромеханика,6,20-25,Общество с ограниченной ответственностью Издательство Новые технологии,,True,UKHK3tEAAAAJ:roLk4NBRz8UC,1,,18273974745477702923,/scholar?cites=18273974745477702923,,,0,0,0
1183745,Защита горнорабочих от проникновения дымовых газов в рабочую зону,2013,АВ Николаев and НА Королёв,,,,326-328,,,True,UKHK3tEAAAAJ:ufrVoPGSRksC,1,,8975971611943893549,/scholar?cites=8975971611943893549,,,0,0,0
1183746,Asynchronous motor drive operability field with two-link structure of frequency converter,2020,YL Zhukovskiy and N Korolev and I Filatova,1661,Journal of Physics: Conference Series,1,012127,IOP Publishing,,True,UKHK3tEAAAAJ:UebtZRa9Y70C,0,,,,,,0,0,0
1183747,УСТРОЙСТВО ДИАГНОСТИКИ ДВИГАТЕЛЕЙ ПЕРЕМЕННОГО ТОКА С ПРЕОБРАЗОВАТЕЛЕМ ЧАСТОТЫ,2018,Юрий Леонидович Жуковский and Богдан Юрьевич Васильев and Николай Александрович Королёв,,,,,,,True,UKHK3tEAAAAJ:Se3iqnhoufwC,0,,,,,,0,0,0
1183748,СПОСОБ УПРАВЛЕНИЯ РЕЖИМАМИ НА ОСНОВЕ НЕЙРОСЕТЕВОГО ДИАГНОСТИРОВАНИЯ НЕИСПРАВНОСТЕЙ И ТЕХНИЧЕСКОГО СОСТОЯНИЯ ЭЛЕКТРОПРИВОДНОГО ГАЗОПЕРЕКАЧИВАЮЩЕГО АГРЕГАТА,2018,Юрий Леонидович Жуковский and Ирина Сергеевна Бабанова and Николай Александрович Королёв,,,,,,,True,UKHK3tEAAAAJ:W7OEmFMy1HYC,0,,,,,,0,0,0
1183749,ГЕНЕРАТОР ЭЛЕКТРИЧЕСКИХ И ВИБРАЦИОННЫХ СИГНАЛОВ ЭЛЕКТРИЧЕСКОЙ МАШИНЫ ПЕРЕМЕННОГО ТОКА ДЛЯ ТЕХНИЧЕСКОЙ ДИАГНОСТИКИ И ОЦЕНКИ ОСТАТОЧНОГО РЕСУРСА,2017,Юрий Леонидович Жуковский and Наталья Ивановна Котелева and Николай Александрович Королёв,,,,,,,True,UKHK3tEAAAAJ:LkGwnXOMwfcC,0,,,,,,0,0,0
1183750,СПОСОБ ДИАГНОСТИКИ ТЕХНИЧЕСКОГО СОСТОЯНИЯ И ОЦЕНКИ ОСТАТОЧНОГО РЕСУРСА ЭЛЕКТРОМЕХАНИЧЕСКОГО АГРЕГАТА С АСИНХРОННЫМ ДВИГАТЕЛЕМ,2017,Юрий Леонидович Жуковский and Ирина Сергеевна Бабанова and Николай Александрович Королёв,,,,,,,True,UKHK3tEAAAAJ:eQOLeE2rZwMC,0,,,,,,0,0,0
1183751,Система óправления элеêтроприводом наãнетательных вентиляторов и сетевоãо насоса для поддержания тепловоãо режима в шахтных стволах,2015,ЕМ Васильев and АВ Николаев and НА Королёв,,MINING EQUIPMENT AND ELECTROMECHANICS 2015,,20,,,True,UKHK3tEAAAAJ:_FxGoFyzp5QC,0,,,,,,0,0,0
1183752,The prediction of the residual life of electromechanical equipment based on the artificial neural network,2017,Yu L Zhukovskiy and NA Korolev and IS Babanova and AV Boikov,87,IOP Conference Series: Earth and Environmental Science,3,032056,IOP Publishing,,True,SbKfJakAAAAJ:ufrVoPGSRksC,29,,1495243845593818879,/scholar?cites=1495243845593818879,,,0,0,0
1183753,DEM Calibration Approach: design of experiment,2018,AV Boikov and RV Savelev and VA Payor,1015,Journal of Physics: Conference Series,3,032017,IOP Publishing,,True,SbKfJakAAAAJ:Se3iqnhoufwC,25,,7144233822100159197,/scholar?cites=7144233822100159197,,,0,0,0
1183754,The probability estimate of the defects of the asynchronous motors based on the complex method of diagnostics,2017,Yu L Zhukovskiy and NA Korolev and IS Babanova and AV Boikov,87,IOP Conference Series: Earth and Environmental Science,3,032055,IOP Publishing,,True,SbKfJakAAAAJ:roLk4NBRz8UC,17,,5100247314607867050,/scholar?cites=5100247314607867050,,,0,0,0
1183755,DEM calibration approach: random forest,2018,AV Boikov and RV Savelev and VA Payor,1118,Journal of Physics: Conference Series,1,012009,IOP Publishing,,True,SbKfJakAAAAJ:LkGwnXOMwfcC,13,,4075616692047836622,/scholar?cites=4075616692047836622,,,0,0,0
1183756,Application of calcium hydrocarboaluminate for the production of coarse-graded alumina,2019,Ekaterina Viktorovna Siziakova and Pavel Vladimirovich Ivanov and Aleksey Viktorovich Boikov,1,Journal of Chemical Technology and Metallurgy,54,200-3,,,True,SbKfJakAAAAJ:8k81kl-MbHgC,12,,9383305859765577419,/scholar?cites=9383305859765577419,,,0,0,0
1183757,Technical vision system for analysing the mechanical characteristics of bulk materials,2018,AV Boikov and VA Payor and RV Savelev,944,Journal of Physics: Conference Series,1,012021,IOP Publishing,,True,SbKfJakAAAAJ:hqOjcs7Dif8C,12,,13506748988583212938,/scholar?cites=13506748988583212938,,,0,0,0
1183758,The control method concept of the bulk material behavior in the pelletizing drum for improving the results of DEM-modeling,2019,AV Boikov and RV Savelev and VA Payor and OO Erokhina,17,CIS Iron and Steel Review,,10-13,"Закрытое акционерное общество"" Издательский дом"" Руда и металлы""",,True,SbKfJakAAAAJ:3fE2CSJIrl8C,8,,7701617767788689803,/scholar?cites=7701617767788689803,,,0,0,0
1183759,DEM Calibration Approach: Implementing Contact Model,2018,AV Boikov and RV Savelev and VA Payor,1050,Journal of Physics: Conference Series,1,012014,IOP Publishing,,True,SbKfJakAAAAJ:_FxGoFyzp5QC,8,,3661363383293585931,/scholar?cites=3661363383293585931,,,0,0,0
1183760,Hydrocarboaliminate calcium application in aluminum processing for production of special cement brands,2018,EV Siziakova and PV Ivanov and AV Boikov,1118,Journal of Physics: Conference Series,1,012018,IOP Publishing,,True,SbKfJakAAAAJ:5nxA0vEk-isC,7,,8328655316929082090,/scholar?cites=8328655316929082090,,,0,0,0
1183761,Методы контроля триботехнических характеристик и нелинейности свойств смазок: инновации,2016,АГ Сырков and АА Виноградова and АВ Бойков,,Компетентность,7,12-17,"Государственное образовательное учреждение дополнительного профессионального образования"" Академия стандартизации. метрологии и сертификации (учебная)""",,True,SbKfJakAAAAJ:Tyk-4Ss8FVUC,6,,1451767890856043249,/scholar?cites=1451767890856043249,,,0,0,0
1183762,DEM calibration approach: orthogonal experiment,2019,AV Boikov and RV Savelev and VA Payor and NV Vasileva,1210,Journal of Physics: Conference Series,1,012025,IOP Publishing,,True,SbKfJakAAAAJ:UebtZRa9Y70C,4,,12169888223811991612,/scholar?cites=12169888223811991612,,,0,0,0
1183763,A Contactless Method of Measuring the Cryolite Ratio in the Electrolytic Production of Aluminum,2015,V Yu Bazhin and AV Boikov and PV Ivanov,58,Measurement Techniques,2,219-222,Springer US,,True,SbKfJakAAAAJ:zYLM7Y9cAGgC,4,,1146961905561263193,/scholar?cites=1146961905561263193,,,0,0,0
1183764,Optoelectronic method for monitoring the state of the cryolite melt in aluminum electrolyzers,2015,V Yu Bazhin and AV Boikov and PV Ivanov,56,Russian Journal of Non-Ferrous Metals,1,6-9,Allerton Press,,True,SbKfJakAAAAJ:2osOgNQ5qMEC,4,,13021713240910684104,/scholar?cites=13021713240910684104,,,0,0,0
1183765,Преимущества применения программного комплекса LabView для создания систем машинного зрения,2011,ПВ Иванов and АВ Бойков,192,Записки Горного института,,,Федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский горный университет»,,True,SbKfJakAAAAJ:9yKSN-GCB0IC,4,,11740197297409063336,/scholar?cites=11740197297409063336,,,0,0,0
1183766,Применение технологий машинного зрения для анализа механических параметров сыпучих сред,2018,АВ Бойков and ВА Пайор and РВ Савельев,,Актуальные вопросы науки,43,146-148,"Общество с ограниченной ответственностью"" Издательство"" Спутник+""",,True,SbKfJakAAAAJ:e5wmG9Sq2KIC,3,,13548961130006838124,/scholar?cites=13548961130006838124,,,0,0,0
1183767,Программный комплекс для контроля антифрикционных характеристик трибосистем,2016,АГ Сырков and АА Виноградова and АВ Бойков,,Компетентность,9-10,26,"Федеральное государственное автономное образовательное учреждение дополнительного профессионального образования"" Академия стандартизации. метрологии и сертификации (учебная)""",,True,SbKfJakAAAAJ:eQOLeE2rZwMC,3,,17207781116724003355,/scholar?cites=17207781116724003355,,,0,0,0
1183768,Оптико-электронный метод контроля состояния криолитового расплава в алюминиевых электролизерах,2015,ВЮ Бажин and АВ Бойков and АВ Смань and ПВ Иванов,,Известия вузов. Цветная металлургия,6,8-11,,,True,SbKfJakAAAAJ:IjCSPb-OGe4C,3,,15906346424785775407,/scholar?cites=15906346424785775407,,,0,0,0
1183769,Метод бесконтактного измерения криолитового отношения в электролитическом производстве алюминия,2015,ВЮ БАЖИН and АВ БОЙКОВ and ПВ ИВАНОВ,,Измерительная техника,2,71-73,"Федеральное государственное унитарное предприятие"" Всероссийский научно-исследовательский институт метрологической службы""",,True,SbKfJakAAAAJ:YsMSGLbcyi4C,3,,17198639028724586305,/scholar?cites=17198639028724586305,,,0,0,0
1183770,Автоматизированная система мониторинга и управления процессом производства алюминия в электролизерах с обожженными анодами,2015,Алексей Викторович Бойков,,,,,,,True,SbKfJakAAAAJ:d1gkVwhDpl0C,3,,8126941925922454148,/scholar?cites=8126941925922454148,,,0,0,0
1183771,Области применения систем машинного зрения,2011,ПВ Иванов and АВ Бойков,192,Записки Горного института,,,Федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский горный университет»,,True,SbKfJakAAAAJ:UeHWp8X0CEIC,3,,13720292652184671124,/scholar?cites=13720292652184671124,,,0,0,0
1183772,Ретроспективный взгляд на образовательный процесс горных инженеров,2017,СВ Хохлов and АВ Бойков,,,,591-596,,,True,SbKfJakAAAAJ:KlAtU1dfN6UC,2,,7815474420074440064,/scholar?cites=7815474420074440064,,,0,0,0
1183773,Применение систем технического зрения для контроля технологических параметров и оборудования на производстве,2017,АА Кульчицкий and ВВ Булатов and АВ Бойков and ТЮ Комарова and ВЮ Бажин,,Новые информационные технологии в автоматизированных системах,20,,Федеральное государственное автономное образовательное учреждение высшего образования «Национальный исследовательский университет «Высшая школа экономики»,,True,SbKfJakAAAAJ:WF5omc3nYNoC,2,,1222274684382248639,/scholar?cites=1222274684382248639,,,0,0,0
1183774,Application of Carbonaceous Household Wastes as Fuel Feedstock at Thermo Metallurgical Equipment and Processes,2016,Aleksei Viktorovich Boikov and Pavel Vladimirovich Ivanov,17,Journal of Ecological Engineering,3,,,,True,SbKfJakAAAAJ:W7OEmFMy1HYC,2,,10589443316909014404,/scholar?cites=10589443316909014404,,,0,0,0
1183775,Discrete Element Simulation of Powder Sintering for Spherical Particles,2020,Ilia I Beloglazov and Aleksei V Boikov and Pavel A Petrov,854,,,164-171,Trans Tech Publications Ltd,,True,SbKfJakAAAAJ:9ZlFYXVOiuMC,1,,12305585601243756342,/scholar?cites=12305585601243756342,,,0,0,0
1183776,СИСТЕМА АВТОМАТИЧЕСКОГО МОНИТОРИНГА ФИЗИОЛОГИЧЕСКОГО СОСТОЯНИЯ ВОДИТЕЛЕЙ,2019,АВ Бойков and РВ Савельев and ВА Пайор and НВ Васильева,,Горный информационно-аналитический бюллетень (научно-технический журнал),S7,20-27,Общество с ограниченной ответственностью Горная книга,,True,SbKfJakAAAAJ:IWHjjKOFINEC,1,,6708380814727931302,/scholar?cites=6708380814727931302,,,0,0,0
1183777,Современный подход к образовательному процессу в техническом вузе,2018,Алексей Викторович Бойков and Владимир Алексеевич Пайор and Роман Вячеславович Савельев,2,"Современное образование: содержание, технологии, качество",,141-142,Федеральное государственное автономное образовательное учреждение высшего образования Санкт-Петербургский государственный электротехнический университет ЛЭТИ им. ВИ Ульянова (Ленина),,True,SbKfJakAAAAJ:kNdYIx-mwKoC,1,,4169659783208669587,/scholar?cites=4169659783208669587,,,0,0,0
1183778,Электропривод. Энергетика электропривода,2015,БЮ Васильев,,М.: Солон-пресс,,,,,True,KJVX5jEAAAAJ:tS2w5q8j5-wC,42,,14773870942301677273,/scholar?cites=14773870942301677273,,,0,0,0
1183779,Повышение эффективности асинхронных электроприводов с прямым управлением моментом,2013,Богдан Юрьевич Васильев and Анатолий Евтихиевич Козярук,13,Вестник Южно-Уральского государственного университета. Серия: Энергетика,2,,Федеральное государственное бюджетное образовательное учреждение высшего профессионального образования «Южно-Уральский государственный университет (национальный исследовательский университет)»,,True,KJVX5jEAAAAJ:5nxA0vEk-isC,16,,1293460133367959093,/scholar?cites=1293460133367959093,,,0,0,0
1183780,Quality estimation of continuing professional education of technical specialists,2017,Yuriy L Zhukovskiy and Bogdan U Vasilev and Natalia I Koteleva,,,,704-707,IEEE,,True,KJVX5jEAAAAJ:zYLM7Y9cAGgC,14,,12118485785952538305,/scholar?cites=12118485785952538305,,,0,0,0
1183781,Мехатронные перекачивающие комплексы на основе регулируемых электроприводов для подводного компремирования и транспортировки природного газа,2013,БЮ Васильев,,"Мехатроника, автоматизация, управление",3,55-60,Общество с ограниченной ответственностью Издательство Новые технологии,,True,KJVX5jEAAAAJ:_xSYboBqXhAC,14,,13160889734280803428,/scholar?cites=13160889734280803428,,,0,0,0
1183782,Алгоритмы управления энергоэффективным высокооборотным электроприводом газоперекачивающего агрегата,2012,Анатолий Евтихиевич Козярук and Богдан Юрьевич Васильев,,Известия высших учебных заведений. Электромеханика,3,40-44,Федеральное государственное бюджетное образовательное учреждение высшего образования Южно-Российский государственный политехнический университет (НПИ) имени МИ Платова,,True,KJVX5jEAAAAJ:XiVPGOgt02cC,14,,18183360903988672955,/scholar?cites=18183360903988672955,,,0,0,0
1183783,Методы и средства повышения энергоэффективности машин и технологий с асинхронными электроприводами,2015,Анатолий Евтихиевич Козярук and Богдан Юрьевич Васильев,15,Вестник Южно-Уральского государственного университета. Серия: Энергетика,1,,Федеральное государственное бюджетное образовательное учреждение высшего профессионального образования «Южно-Уральский государственный университет (национальный исследовательский университет)»,,True,KJVX5jEAAAAJ:NhqRSupF_l8C,13,,13707462086876297794,/scholar?cites=13707462086876297794,,,0,0,0
1183784,Автоматизированный электропривод объектов минерально-сырьевого комплекса (применение. моделирование. исследование),2014,БЮ Васильев,,Санкт Петербург: Национальный минерально сырьевой университет «Горный,,,,,True,KJVX5jEAAAAJ:YFjsv_pBGBYC,13,,6394687024140344471,/scholar?cites=6394687024140344471,,,0,0,0
1183785,Энергоэффективные электромеханические комплексы горно-добывающих и транспортных машин,2016,АЕ Козярук,218,Записки Горного института,,,Федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский горный университет»,,True,KJVX5jEAAAAJ:8k81kl-MbHgC,12,,1338277872625183861,/scholar?cites=1338277872625183861,,,0,0,0
1183786,Структура. состав и алгоритмы управления высокоэффективными электроприводами газоперекачивающих агрегатов,2013,АЕ Козярук and БЮ Васильев,,Электротехника,2,43-51,"Акционерное общество"" Фирма Знак""",,True,KJVX5jEAAAAJ:p2g8aNsByqUC,12,,15131531791353878455,/scholar?cites=15131531791353878455,,,0,0,0
1183787,Methods and tools for education and research in the information society,2017,Bogdan U Vasiliev and Dmitrii V Mardashov,,,,699-703,IEEE,,True,KJVX5jEAAAAJ:9yKSN-GCB0IC,11,,9666058558970462612,/scholar?cites=9666058558970462612,,,0,0,0
1183788,Исследование эффективности современных электроприводных газоперекачивающих агрегатов,2012,БЮ Васильев,,Сетевое издание «Нефтегазовое дело»,4,104-110,,,True,KJVX5jEAAAAJ:BrmTIyaxlBUC,11,,17696538299121671529,/scholar?cites=17696538299121671529,,,0,0,0
1183789,Currents in bearings of induction motors of electric drives with semiconductor converter,2018,Anatolij E Kozjaruk and Bogdan U Vasilev and Sergej A Shtop and Nikita A Serdukov,,,,1-5,IEEE,,True,KJVX5jEAAAAJ:Tyk-4Ss8FVUC,10,,12346550965350041137,/scholar?cites=12346550965350041137,,,0,0,0
1183790,Эффективные алгоритмы управления полупроводниковыми преобразователями в асинхронных электроприводах,2014,БЮ Васильев and ВС Добуш,,Электричество,4,54-61,Федеральное государственное бюджетное образовательное учреждение высшего образования Национальный исследовательский университет МЭИ,,True,KJVX5jEAAAAJ:rO6llkc54NcC,10,,10192253449675524174,/scholar?cites=10192253449675524174,,,0,0,0
1183791,История развития электроэнергетики и электромеханики в России,2000,АС Соловьев and АЕ Козярук,,СПб.: Санкт-Петербургский горный ин-т,,,,,True,KJVX5jEAAAAJ:SeFeTyx0c_EC,10,,9958628340359442570,/scholar?cites=9958628340359442570,,,0,0,0
1183792,Electrothermal complex with downhole electrical heating generators for enhanced heavy oil recovery,2016,Viacheslav Olegovich Zyrin and Bogdan Urievich Vasiliev,11,International Journal of Applied Engineering Research,3,1859-1866,,,True,KJVX5jEAAAAJ:uLbwQdceFCQC,9,,1921603469557250964,/scholar?cites=1921603469557250964,,,0,0,0
1183793,Выбор системы координат при реализации алгоритма векторного управления асинхронным электроприводом,2010,ВВ Алексеев and АЕ Козярук and ВВ Рудаков and ВН Язев,,Электротехника,12,2-9,"Акционерное общество"" Фирма Знак""",,True,KJVX5jEAAAAJ:KlAtU1dfN6UC,9,,1494327815851549390,/scholar?cites=1494327815851549390,,,0,0,0
1183794,Configuration and energy supply of promising types of underwater pumping complexes for transportation of hydrocarbons from the shelf (Russian),2018,BU Vasilev and PS Grigorev and VM Shulgenko,2018,Oil Industry Journal,03,77-81,Oil Industry Journal,,True,KJVX5jEAAAAJ:u-x6o8ySG0sC,8,,5906782578388378310,/scholar?cites=5906782578388378310,,,0,0,0
