,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1328760,Interdisciplinary perspectives on building thermal performance,2018,Chris Tweed and Gabriela Zapata-Lancaster,46,Building Research & Information,5,552-565,Routledge,,True,077mI-MAAAAJ:ufrVoPGSRksC,10,,9189941685041690040,/scholar?cites=9189941685041690040,,,,0,0,0
1328761,Low carbon non-domestic building design process. An ethnographic comparison of design in Wales and England,2014,Gabriela Zapata-Lancaster,,Structural Survey,,,Emerald Group Publishing Limited,,True,077mI-MAAAAJ:d1gkVwhDpl0C,8,,6671878360665951303,/scholar?cites=6671878360665951303,,,,0,0,0
1328762,Official and informal tools to embed performance in the design of low carbon buildings. An ethnographic study in England and Wales,2014,Gabriela Zapata-Poveda and Chris Tweed,37,Automation in construction,,38-47,Elsevier,,True,077mI-MAAAAJ:9yKSN-GCB0IC,8,,16724026613839481719,/scholar?cites=16724026613839481719,,,,0,0,0
1328763,Learning from design reviews in low energy buildings,2014,Olivia Guerra-Santin and Aidan Christopher Tweed and Maria Gabriela Zapata-Lancaster,,Structural Survey,,,Emerald Group Publishing Limited,,True,077mI-MAAAAJ:dfsIfKJdRG4C,6,,15665893956032447847,/scholar?cites=15665893956032447847,,,,0,0,0
1328764,Simple simulation sensitivity tool,2013,Enrico Crobu and Simon Charles Lannon and Michael Rhodes and Maria Zapata-Lancaster,,,,417-424,IBPSA,,True,077mI-MAAAAJ:4OULZ7Gr8RgC,4,,14851501172445713208,/scholar?cites=14851501172445713208,,,,0,0,0
1328765,Understanding the impact of residential built environment design on inhabitants' wellbeing,2018,Hameda Janahi and Shibu Raman and Maria Gabriela Zapata-Lancaster,,,,,,,True,077mI-MAAAAJ:TFP_iSt0sucC,2,,630325456521971595,/scholar?cites=630325456521971595,,,,0,0,0
1328766,The virtual and the physical,2017,A Benjamin Spaeth and Wassim Jabi,,Proceedings of eCAADe RIS,,,,,True,077mI-MAAAAJ:u_35RYKgDlwC,2,,9252071302755242041,/scholar?cites=9252071302755242041,,,,0,0,0
1328767,Detailed design ethnography: Architects embedding low carbon performance,2012,Maria Gabriela Zapata Poveda,,,,,,,True,077mI-MAAAAJ:2osOgNQ5qMEC,2,,1503723988925762747,/scholar?cites=1503723988925762747,,,,0,0,0
1328768,Regenerative technologies for the indoor environment,2020,Roberto Lollini and Wilmer Pasut and L Pistore and E Naboni and E Haselsteiner and D Kopeva and T Konstantinou and F Fiorito and G Sonetti and Z Stasiskiene and S Altomonte and G Calis and O Kontuvourkis and P Villoria Saez,,RESTORE Working Group Four Report,,,,,True,077mI-MAAAAJ:3s1wT3WcHBgC,1,,1051656716939347730,/scholar?cites=1051656716939347730,,,,0,0,0
1328769,Architects’ Tactics to Embed as-Designed Performance in the Design Process,2019,Gabriela Zapata-Lancaster,163,Sustainability in Energy and Buildings: Proceedings of SEB 2019,,383,Springer Nature,,True,077mI-MAAAAJ:70eg2SAEIzsC,1,,8412242762039722402,/scholar?cites=8412242762039722402,,,,0,0,0
1328770,Building Information Modelling (BIM) application in relation to embodied energy and carbon (EEC) considerations during design: A practitioner perspective,2018,Amalia Banteli and Vicki Stevenson and Gabriela Zapata-Lancaster,,,,224-234,,,True,077mI-MAAAAJ:0EnyYjriUFMC,1,,12968829238301674022,/scholar?cites=12968829238301674022,,,,0,0,0
1328771,Users in context: actions and practices in low energy buildings,2017,Maria Gabriela Zapata-Lancaster and Aidan Christopher Tweed,,,,,,,True,077mI-MAAAAJ:zA6iFVUQeVQC,1,,11207066097503803761,/scholar?cites=11207066097503803761,,,,0,0,0
1328772,Sustainability as Driver of Architectural Practices,2009,MARIA GABRIELA ZAPATA POVEDA,,,,,PLEA,,True,077mI-MAAAAJ:UeHWp8X0CEIC,1,,17682836872065640124,/scholar?cites=17682836872065640124,,,,0,0,0
1328773,The Scales Project. a cross-national dataset on the interpretation of thermal perception scales (vol 45. pg 234. 2019,2020,Marcel Schweiker and Amar Abdul-Zahra and Maira Andre and Farah Al-Atrash and Hanan Al-Khatri and Rea Risky Alprianti and Hayder Alsaad and Rucha Amin and Eleni Ampatzi and Arsano and Alpha Yacob and Montazami Azadeh and Elie Azar and Bannazadeh Bahareh and Amina Batagarawa and Susanne Becker and Carolina Buonocore and Bin Cao and Joon-Ho Choi and Chungyoon Chun and Hein Daanen and Siti Aisyah Damiati and Lyrian Daniel and Renata De Vecchi and Shivraj Dhaka and Samuel Dominguez-Amarillo and Edyta Dudkiewicz and Lakshmi Prabha Edappilly and Jesica Fernandez-Aguera and Mireille Folkerts and Arjan Frijns and Gabriel Gaona and Vishal Garg and Stephanie Gauthier and Shahla Ghaffari Jabbari and Djamila Harimi and Runa T Hellwig and Gesche M Huebner and Quan Jin and Mina Jowkar and Renate Kania and Jungsoo Kim and Nelson King and Boris Kingma and M Donny Koerniawan and Jakub Kolarik and Shailendra Kumar and Alison Kwok and Roberto Lamberts and Marta Laska and MC Lee and Yoonhee Lee and Vanessa Lindermayr and Mohammadbagher Mahaki and Udochukwu Marcel-Okafor and Laura Marin-Restrepo and Anna Marquardsen and Francesco Martellotta and Jyotirmay Mathur and Grainne McGill and Isabel Mino-Rodriguez and Di Mou and Bassam Moujalled and Mia Nakajima and Edward Ng and Marcellinus Okafor and Mark Olweny and Wanlu Ouyang and Ana Ligia Papst de Abreu and Alexis Perez-Fargallo and Indrika Rajapaksha and Greici Ramos and Saif Rashid and Christoph F Reinhart and Ma Isabel Rivera and Mazyar Salmanzadeh and Karin Schakib-Ekbatan and Stefano Schiavon and Salman Shooshtarian and Masanori Shukuya and Veronica Soebarto and Suhendri and Mohammad Tahsildoost and Federico Tartarini and Despoina Teli and Priyam Tewari and Samar Thapa and Maureen Trebilcock and Jorg Trojan and Ruqayyatu B Tukur and Conrad Voelker and Yeung Yam and Liu Yang and Gabriela Zapata-Lancaster and Yongchao Zhai and Yingxin Zhu and Zahra Sadat Zomorodian,7,SCIENTIFIC DATA,1,,NATURE PUBLISHING GROUP,,True,077mI-MAAAAJ:pyW8ca7W8N0C,0,,,,,,,0,0,0
1328774,A framework for the study of householders’ engagement with low-carbon energy demand practices in dwellings with grid-connected photovoltaic energy systems,2020,Juan P Fernandez Goycoolea and Gabriela Zapata-Lancaster and Christopher Whitman,588,IOP Conference Series: Earth and Environmental Science,4,042012,IOP Publishing,,True,077mI-MAAAAJ:pqnbT2bcN3wC,0,,,,,,,0,0,0
1328775,Publisher Correction: The Scales Project. a cross-national dataset on the interpretation of thermal perception scales,2020,Marcel Schweiker and Amar Abdul-Zahra and Maíra André and Farah Al-Atrash and Hanan Al-Khatri and Rea Risky Alprianti and Hayder Alsaad and Rucha Amin and Eleni Ampatzi and Alpha Yacob Arsano and Montazami Azadeh and Elie Azar and Bannazadeh Bahareh and Amina Batagarawa and Susanne Becker and Carolina Buonocore and Bin Cao and Joon-Ho Choi and Chungyoon Chun and Hein Daanen and Siti Aisyah Damiati and Lyrian Daniel and Renata De Vecchi and Shivraj Dhaka and Samuel Domínguez-Amarillo and Edyta Dudkiewicz and Lakshmi Prabha Edappilly and Jesica Fernández-Agüera and Mireille Folkerts and Arjan Frijns and Gabriel Gaona and Vishal Garg and Stephanie Gauthier and Shahla Ghaffari Jabbari and Djamila Harimi and Runa T Hellwig and Gesche M Huebner and Quan Jin and Mina Jowkar and Renate Kania and Jungsoo Kim and Nelson King and Boris Kingma and M Donny Koerniawan and Jakub Kolarik and Shailendra Kumar and Alison Kwok and Roberto Lamberts and Marta Laska and MC Jeffrey Lee and Yoonhee Lee and Vanessa Lindermayr and Mohammadbagher Mahaki and Udochukwu Marcel-Okafor and Laura Marín-Restrepo and Anna Marquardsen and Francesco Martellotta and Jyotirmay Mathur and Gráinne McGill and Isabel Mino-Rodriguez and Di Mou and Bassam Moujalled and Mia Nakajima and Edward Ng and Marcellinus Okafor and Mark Olweny and Wanlu Ouyang and Ana Ligia Papst de Abreu and Alexis Pérez-Fargallo and Indrika Rajapaksha and Greici Ramos and Saif Rashid and Christoph F Reinhart and Ma Isabel Rivera and Mazyar Salmanzadeh and Karin Schakib-Ekbatan and Stefano Schiavon and Salman Shooshtarian and Masanori Shukuya and Veronica Soebarto and Mohammad Tahsildoost and Federico Tartarini and Despoina Teli and Priyam Tewari and Samar Thapa and Maureen Trebilcock and Jörg Trojan and Ruqayyatu B Tukur and Conrad Voelker and Yeung Yam and Liu Yang and Gabriela Zapata-Lancaster and Yongchao Zhai and Yingxin Zhu and Zahra Sadat Zomorodian,7,Scientific data,1,1-1,Nature Publishing Group,,True,077mI-MAAAAJ:ldfaerwXgEUC,0,,,,,,,0,0,0
1328776,Monitoring and post-occupancy evaluation of a regenerative indoor environment,2020,Marco Giampaoletti and Lorenza Pistore and Gabriela Zapata-Pancaster and Juan Pablo Fernandez Goycoolea and Marija Miloshevska Janakieska and Kiril Gramatikov and Ezgi Kocaman and Merve Kuru and Maria Beatrice Andreucci and Gulben Calis and Sergio Altomonte,,,,81-136,COST Association,,True,077mI-MAAAAJ:HoB7MX3m0LUC,0,,,,,,,0,0,0
1328777,Architects’ Tactics to Embed as-Designed Performance in the Design Process of Low Energy Non-domestic Buildings,2020,Gabriela Zapata-Lancaster,,,,383-393,Springer. Singapore,,True,077mI-MAAAAJ:35N4QoGY0k4C,0,,,,,,,0,0,0
1328778,Intersection between Architectural Criticism and Building Performance Analysis: current debates and future directions,2019,Gabriela Zapata-Lancaster,,,,,,,True,077mI-MAAAAJ:cFHS6HbyZ2cC,0,,,,,,,0,0,0
1328779,Thermal comfort practices in non-domestic buildings within the organisational context,2019,Gabriela Zapata-Lancaster,,Facilities,,,Emerald Publishing Limited,,True,077mI-MAAAAJ:isC4tDSrTZIC,0,,,,,,,0,0,0
1328780,Performance analysis of a novel solar PTC integrated system for multi-generation with hydrogen production,2020,Olusola Bamisile and Qi Huang and Weihao Hu and Mustafa Dagbasi and Awoh Desire Kemena,45,International Journal of Hydrogen Energy,1,190-206,Pergamon,,True,wyVFo30AAAAJ:3fE2CSJIrl8C,21,,1010099370872562788,/scholar?cites=1010099370872562788,,,,0,0,0
1328781,Identification of residential end-use loads for demand-side planning in northern Cyprus,1999,U Atikol and M Dagbasi and H Güven,24,Energy,3,231-238,Pergamon,,True,wyVFo30AAAAJ:0EnyYjriUFMC,20,,18351485198101486737,/scholar?cites=18351485198101486737,,,,0,0,0
1328782,A review of renewable energy potential in Nigeria; solar power development over the years,2017,Olusola Bamisile and Mustafa Dagbasi and Akinola Babatunde and Oluwaseun Ayodele,44,,4,242-248,,,True,wyVFo30AAAAJ:UeHWp8X0CEIC,19,,8345912308945227401,/scholar?cites=8345912308945227401,,,,0,0,0
1328783,Optimal analysis of entropy generation and heat transfer in parabolic trough collector using green-synthesized TiO2/water nanofluids,2019,Eric C Okonkwo and Muhammad Abid and Tahir AH Ratlamwala and Serkan Abbasoglu and Mustafa Dagbasi,141,Journal of Solar Energy Engineering,3,,American Society of Mechanical Engineers Digital Collection,,True,wyVFo30AAAAJ:eQOLeE2rZwMC,14,,14044577509438933342,/scholar?cites=14044577509438933342,,,,0,0,0
1328784,Optimal analysis of entropy generation and heat transfer in parabolic trough collector using green-synthesized TiO2/water nanofluids,2019,Eric C Okonkwo and Muhammad Abid and Tahir AH Ratlamwala and Serkan Abbasoglu and Mustafa Dagbasi,141,Journal of Solar Energy Engineering,3,,American Society of Mechanical Engineers Digital Collection,,True,wyVFo30AAAAJ:9yKSN-GCB0IC,14,,14044577509438933342,/scholar?cites=14044577509438933342,,,,0,0,0
1328785,Modelling and performance analysis of an innovative CPVT. wind and biogas integrated comprehensive energy system: An energy and exergy approach,2020,Olusola Bamisile and Qi Huang and Jian Li and Mustafa Dagbasi and Awoh Desire Kemena and Muhammad Abid and Weihao Hu,209,Energy Conversion and Management,,112611,Pergamon,,True,wyVFo30AAAAJ:KlAtU1dfN6UC,10,,6740883626891203574,/scholar?cites=6740883626891203574,,,,0,0,0
1328786,Economic feasibility of replacing sodium vapor and high pressure mercury vapor bulbs with LEDs for street lighting,2016,Olusola Olorunfemi Bamisile and Mustafa Dagbasi and Serkan Abbasoglu,3,Energy and Policy Research,1,27-31,Taylor & Francis,,True,wyVFo30AAAAJ:YsMSGLbcyi4C,9,,13281686693540132704,/scholar?cites=13281686693540132704,,,,0,0,0
1328787,Multi-Attribute Decision-Making: Applying a Modified Brown–Gibson Model and RETScreen Software to the Optimal Location Process of Utility-Scale Photovoltaic Plants,2019,Nasser Yimen and Mustafa Dagbasi,7,Processes,8,505,Multidisciplinary Digital Publishing Institute,,True,wyVFo30AAAAJ:d1gkVwhDpl0C,7,,1115819561121848018,/scholar?cites=1115819561121848018,,,,0,0,0
1328788,Energy and exergy analyses of a novel solar PTC assisted multi-generation system,2019,Olusola O Bamisile and Mustafa Dagbasi and Serkan Abbasoglu,28,International Journal of Exergy,2,158-182,Inderscience Publishers (IEL),,True,wyVFo30AAAAJ:roLk4NBRz8UC,7,,16973223649798749984,/scholar?cites=16973223649798749984,,,,0,0,0
1328789,Analysis of Serhatkoy Photovoltaic Power Plant and Production over the Years it Application to a Central City in Nigeria (Markurdi),2015,Olusola O Bamisile and Mustafa Dagbasi,4,International Journal of Engineering Research & Technology (IJERT),04,562-568,,,True,wyVFo30AAAAJ:Y0pCki6q_DkC,7,,10409250592070356031,/scholar?cites=10409250592070356031,,,,0,0,0
1328790,Performance analyses of a renewable energy powered system for trigeneration,2019,Olusola Bamisile and Qi Huang and Paul OK Anane and Mustafa Dagbasi,11,Sustainability,21,6006,Multidisciplinary Digital Publishing Institute,,True,wyVFo30AAAAJ:MXK_kJrjxJIC,6,,1942950786531297276,/scholar?cites=1942950786531297276,,,,0,0,0
1328791,Energy. exergy. economic and environmental analysis of photovoltaic thermal systems for absorption cooling application,2017,Michael J Adedeji and Tonderai L Ruwa and Muhammad Abid and Tahir AH Ratlamwala and Mustafa Dagbasi,142,Energy Procedia,,916-923,Elsevier,,True,wyVFo30AAAAJ:Se3iqnhoufwC,5,,16994771973925173468,/scholar?cites=16994771973925173468,,,,0,0,0
1328792,Assessment of solar water heating in Cyprus: utility. development and policy,2017,Olusola Olorunfemi Bamisile and Akinola A Babatunde and Mustafa Dagbasi and Ifeoluwa Wole-Osho,7,International Journal of Renewable Energy Research (IJRER),3,1448-1453,,,True,wyVFo30AAAAJ:u-x6o8ySG0sC,5,,497219802492234212,/scholar?cites=497219802492234212,,,,0,0,0
1328793,Steady-state and process modeling of a novel wind-biomass comprehensive energy system: An energy conservation. exergy and performance analysis,2020,Olusola Bamisile and Qi Huang and Mustafa Dagbasi and Victor Adebayo and Humphrey Adun and Weihao Hu,220,Energy Conversion and Management,,113139,Pergamon,,True,wyVFo30AAAAJ:4TOpqqG69KYC,4,,17478649578724093881,/scholar?cites=17478649578724093881,,,,0,0,0
1328794,Review of solar assisted HVAC systems; Its performance analysis using CO2 as a refrigerant,2019,Olusola Bamisile and Oluseyi Olagoke and Mustafa Dagbasi and Ferdinand Dika and Bonaking Okwesi,41,,24,2957-2974,Taylor & Francis,,True,wyVFo30AAAAJ:WF5omc3nYNoC,4,,16000924634374993380,/scholar?cites=16000924634374993380,,,,0,0,0
1328795,The techno-economic comparison of solar power generation methods for Turkish Republic of North Cyprus,2016,Mustafa Dagbasi and Olusola Bamisile and Chinedum Adii,,,,17-23,IEEE,,True,wyVFo30AAAAJ:Tyk-4Ss8FVUC,4,,10312209276240956029,/scholar?cites=10312209276240956029,,,,0,0,0
1328796,Thermo-environ study of a concentrated photovoltaic thermal system integrated with Kalina cycle for multigeneration and hydrogen production,2020,Olusola Bamisile and Qi Huang and Mustafa Dagbasi and Victor Adebayo and Eric C Okonkwo and Patrick Ayambire and Tareq Al-Ansari and Tahir AH Ratlamwala,45,International Journal of Hydrogen Energy,51,26716-26732,Pergamon,,True,wyVFo30AAAAJ:M3ejUd6NZC8C,3,,13338565604585578735,/scholar?cites=13338565604585578735,,,,0,0,0
1328797,Concentrated solar powered novel multi-generation system: A energy. exergy. and environmental analysis,2020,Olusola Bamisile and Qi Huang and Mustafa Dagbasi and Muhammad Abid and Emmanuel C Okafor and Tahir AH Ratlamwala,142,Journal of Solar Energy Engineering,5,,American Society of Mechanical Engineers Digital Collection,,True,wyVFo30AAAAJ:kNdYIx-mwKoC,3,,8935590101221908111,/scholar?cites=8935590101221908111,,,,0,0,0
1328798,Effect of hybrid nanofluids mixture ratio on the performance of a photovoltaic thermal collector,2020,Ifeoluwa Wole‐Osho and Humphrey Adun and Michael Adedeji and Eric C Okonkwo and Doga Kavaz and Mustafa Dagbasi,44,International Journal of Energy Research,11,9064-9081,John Wiley & Sons. Inc.,,True,wyVFo30AAAAJ:_kc_bZDykSQC,3,,5720818151816304602,/scholar?cites=5720818151816304602,,,,0,0,0
1328799,Development and assessment of renewable energy–integrated multigeneration system for rural communities in Nigeria: Case study,2020,Olusola Bamisile and Qi Huang and Mustafa Dagbasi and Olufunso Alowolodu and Ndifreke Williams,146,Journal of Energy Engineering,3,05020001,American Society of Civil Engineers,,True,wyVFo30AAAAJ:ULOm3_A8WrAC,3,,15375777842613366426,/scholar?cites=15375777842613366426,,,,0,0,0
1328800,Engineering analysis of cracked bodies using J-integral methods,1988,Mustafa Dagbasi,,,,,Imperial College London,,True,wyVFo30AAAAJ:2osOgNQ5qMEC,3,,3253059465719974279,/scholar?cites=3253059465719974279,,,,0,0,0
1328801,Integration of wind turbine with heliostat based CSP/CPVT system for hydrogen production and polygeneration: A thermodynamic comparison,2020,Dongsheng Cai and Olusola Bamisile and Victor Adebayo and Qi Huang and Mustafa Dagbasi and Eric C Okonkwo and Tareq Al-Ansari,,International Journal of Hydrogen Energy,,,Pergamon,,True,wyVFo30AAAAJ:9ZlFYXVOiuMC,2,,2983080627590759743,/scholar?cites=2983080627590759743,,,,0,0,0
1328802,A neural network-based predictive model for the thermal conductivity of hybrid nanofluids,2020,Humphrey Adun and Ifeoluwa Wole-Osho and Eric C Okonkwo and Olusola Bamisile and Mustafa Dagbasi and Serkan Abbasoglu,119,International Communications in Heat and Mass Transfer,,104930,Pergamon,,True,wyVFo30AAAAJ:aqlVkmm33-oC,2,,12824829123115934350,/scholar?cites=12824829123115934350,,,,0,0,0
1328803,Optimal Sizing and Techno-Economic Analysis of Hybrid Renewable Energy Systems—A Case Study of a Photovoltaic/Wind/Battery/Diesel System in Fanisau. Northern Nigeria,2020,Nasser Yimen and Theodore Tchotang and Abraham Kanmogne and Idriss Abdelkhalikh Idriss and Bashir Musa and Aliyu Aliyu and Eric C Okonkwo and Sani Isa Abba and Daniel Tata and Lucien Meva’a and Oumarou Hamandjoda and Mustafa Dagbasi,8,Processes,11,1381,Multidisciplinary Digital Publishing Institute,,True,wyVFo30AAAAJ:4DMP91E08xMC,2,,17018710718061410476,/scholar?cites=17018710718061410476,,,,0,0,0
1328804,Energy. exergy and environmental analyses of a biomass driven multi-generation system,2020,Olusola Bamisile and Qi Huang and Mustafa Dagbasi and Michael Taiwo and Victor Adebayo,31,International Journal of Exergy,3,249-267,Inderscience Publishers (IEL),,True,wyVFo30AAAAJ:YOwf2qJgpHMC,2,,5509913990916972274,/scholar?cites=5509913990916972274,,,,0,0,0
1328805,Economic Analysis and Performance of PV Plants: An Application in Kurdistan Region of Iraq.,2019,Olusola Bamisile and Foyin Olubiyo and Mustafa Dagbasi and Humphrey Adun and Ifeoluwa Wole-Osho,8,International Journal of Renewable Energy Development,3,,,,True,wyVFo30AAAAJ:5nxA0vEk-isC,2,,7886521203137581021,/scholar?cites=7886521203137581021,,,,0,0,0
1328806,Coal and biomass char reactivities in gasification and combustion environments,2015,Matthew B Tilghman and Reginald E Mitchell,162,Combustion and Flame,9,3220-3235,Elsevier,,True,ha3AsXAAAAAJ:IjCSPb-OGe4C,51,,13959307543584466454,/scholar?cites=13959307543584466454,,,,0,0,0
1328807,The conversion mode of a porous carbon particle during oxidation and gasification,2014,Nils Erland L Haugen and Matthew B Tilghman and Reginald E Mitchell,161,Combustion and flame,2,612-619,Elsevier,,True,ha3AsXAAAAAJ:UeHWp8X0CEIC,40,,11419404448758299958,/scholar?cites=11419404448758299958,,,,0,0,0
1328808,A comprehensive model for char particle conversion in environments containing O2 and CO2,2015,Nils Erland L Haugen and Reginald E Mitchell and Matthew B Tilghman,162,Combustion and Flame,4,1455-1463,Elsevier,,True,ha3AsXAAAAAJ:u5HHmVD_uO8C,29,,8798912116290801692,/scholar?cites=8798912116290801692,,,,0,0,0
1328809,Impact of co-firing coal and biomass on mixed char reactivity under gasification conditions,2016,Matthew B Tilghman and Reginald E Mitchell,30,Energy & Fuels,3,1708-1719,American Chemical Society,,True,ha3AsXAAAAAJ:2osOgNQ5qMEC,10,,11041477196422585927,/scholar?cites=11041477196422585927,,,,0,0,0
1328810,Characterizing char particle fragmentation during pulverized coal combustion,2013,Matthew B Tilghman and Reginald E Mitchell,34,Proceedings of the Combustion Institute,2,2461-2469,Elsevier,,True,ha3AsXAAAAAJ:9yKSN-GCB0IC,8,,10608879696816007040,/scholar?cites=10608879696816007040,,,,0,0,0
1328811,Comprehensive Char Particle Gasification Model Adequate for Entrained-Flow and Fluidized-Bed Gasifiers,2017,Matthew B Tilghman and Nils Erland L Haugen and Reginald E Mitchell,31,Energy & Fuels,3,2164-2174,American Chemical Society,,True,ha3AsXAAAAAJ:d1gkVwhDpl0C,7,,7070277654207626723,/scholar?cites=7070277654207626723,,,,0,0,0
1328812,A Consistent Reaction Mechanism and Model for the Combustion and Gasification of Coal and Biomass. and the Co-firing Thereof,2018,Matthew B Tilghman,,,,,,,True,ha3AsXAAAAAJ:Tyk-4Ss8FVUC,0,,,,,,,0,0,0
1328813,The hidden complexities of the simple match,2015,Victor A Miller and Matthew Tilghman and Ronald K Hanson,27,Physics of Fluids,9,091105,AIP Publishing LLC,,True,ha3AsXAAAAAJ:zYLM7Y9cAGgC,0,,,,,,,0,0,0
1328814,Transient simulations of biomass char gasification,2014,Nils Erland L Haugen and Jonas Kruger and Terese Løvås and Reginald E Mitchell and Matthew B Tilghman,30,Proceedings of the 1st International Workshop on CFD and Biomass Thermochemical Conversion,,,,,True,ha3AsXAAAAAJ:qjMakFHDy7sC,0,,,,,,,0,0,0
1328815,Impact of Co-Firing Coal and Biomass on Char Conversion under Dry Gasification Conditions,2013,Matthew B Tilghman and Reginald E Mitchell,,,,,,,True,ha3AsXAAAAAJ:u-x6o8ySG0sC,0,,,,,,,0,0,0
1328816,High performance PEMFC stack with open-cathode at ambient pressure and temperature conditions,2007,DT Santa Rosa and DG Pinto and VS Silva and RA Silva and CM Rangel,32,International Journal of Hydrogen Energy,17,4350-4357,Pergamon,,True,AK1Ow7EAAAAJ:u5HHmVD_uO8C,135,,1742089778341805079,/scholar?cites=1742089778341805079,,,,0,0,0
1328817,Review of HVAC scheduling techniques for buildings towards energy-efficient and cost-effective operations,2013,Mohamad Fadzli Haniff and Hazlina Selamat and Rubiyah Yusof and Salinda Buyamin and Fatimah Sham Ismail,27,,,94-103,Pergamon,,True,zicnO3UAAAAJ:qjMakFHDy7sC,107,,18418287190425837882,/scholar?cites=18418287190425837882,,,,0,0,0
1328818,Designing an optimal Fuzzy-PID controller for speed tracking of stepper motor,2012,Ahmadreza Ahmadi and Mahdi Tousizadeh Sedehi and Amir Mehdi Yazdani and Mohamad Fadzli Haniff and Salinda Buyamin and Herlina Abd Rahim,,,,193-198,IEEE,,True,zicnO3UAAAAJ:d1gkVwhDpl0C,12,,6833261357001931080,/scholar?cites=6833261357001931080,,,,0,0,0
1328819,Optimized scheduling for an air-conditioning system based on indoor thermal comfort using the multi-objective improved global particle swarm optimization,2019,Mohamad Fadzli Haniff and Hazlina Selamat and Nuraqilla Khamis and Ahmad Jais Alimin,12,Energy Efficiency,5,1183-1201,Springer Netherlands,,True,zicnO3UAAAAJ:u5HHmVD_uO8C,5,,4409241626187614103,/scholar?cites=4409241626187614103,,,,0,0,0
1328820,An improved global particle swarm optimization for faster optimization process,2015,Mohamad Fadzli Haniff and Hazlina Selamat and Salinda Buyamin,72,Jurnal Teknologi,2,,,,True,zicnO3UAAAAJ:9yKSN-GCB0IC,5,,9368167194711327733,/scholar?cites=9368167194711327733,,,,0,0,0
1328821,Optimized exit door locations for a safer emergency evacuation using crowd evacuation model and artificial bee colony optimization,2020,Nurulaqilla Khamis and Hazlina Selamat and Fatimah Sham Ismail and Omar Farouq Lutfy and Mohamad Fadzli Haniff and Ili Najaa Aimi Mohd Nordin,131,"Chaos, Solitons & Fractals",,109505,Pergamon,,True,zicnO3UAAAAJ:UeHWp8X0CEIC,3,,7577143242720258252,/scholar?cites=7577143242720258252,,,,0,0,0
1328822,Manifold absolute pressure estimation using neural network with hybrid training algorithm,2017,Mohd Taufiq Muslim and Hazlina Selamat and Ahmad Jais Alimin and Mohamad Fadzli Haniff,12,Plos one,11,e0188553,Public Library of Science,,True,zicnO3UAAAAJ:2osOgNQ5qMEC,2,,17598295811313799450,/scholar?cites=17598295811313799450,,,,0,0,0
1328823,Power-comfort optimized scheduling of air conditioning system,,MOHAMAD FADZLI Haniff and HAZLINA Selamat and SALINDA Buyamin,,Proceedings of the 16th International Conference on Mathematical and Computational Methods in Science and Engineering (MACMESE′ 14),,99-105,,,True,zicnO3UAAAAJ:u-x6o8ySG0sC,2,,6243995520903411768,/scholar?cites=6243995520903411768,,,,0,0,0
1328824,Review on HVAC System Optimization Towards Energy Saving Building Operation.,2020,Hazlina Selamat and Mohamad Fadzli Haniff and Zainon Mat Sharif and Seyed Mohammad Attaran and Fadhilah Mohd Sakri and Muhammad Al'Hapis Bin Abdul Razak,20,,3,,,,True,zicnO3UAAAAJ:W7OEmFMy1HYC,0,,,,,,,0,0,0
1328825,Effects of temporal frequency towards visual roughness perception by drifted grating stimulation,2019,MU Syafiq S Sadiah and AZ Shaameri and FM Sakri and MA Azizan and MF Haniff,1367,Journal of Physics: Conference Series,1,012026,IOP Publishing,,True,zicnO3UAAAAJ:Y0pCki6q_DkC,0,,,,,,,0,0,0
1328826,Effects of Temporal Frequency Towards Visual Roughness Perception by Drifted Grating Stimulation,2019,MA Azizan and MU Syafiq and S Sadiah and AZ Shaameri and MF Haniff and FM Sakri,,,,,,,True,zicnO3UAAAAJ:Tyk-4Ss8FVUC,0,,,,,,,0,0,0
1328827,The Potential of Improving the Mg-Alloy Surface Quality Using Powder Mixed EDM,2019,MA Razak and AM Abdul-Rani and AA Aliyu and Muhamad Husaini Abu Bakar and MR Ibrahim and JA Shukor and A Abdullah and M Rezal and MF Haniff and F Saad,,,,43-53,Springer. Cham,,True,zicnO3UAAAAJ:IjCSPb-OGe4C,0,,,,,,,0,0,0
1328828,Self-Organized Behaviour in a Modified Multi-Agent Simulation Model Based on Physical Force Approach,2016,N Khamis and H Selamat and R Yusof and OF Lutfy and MF Haniff,8,"Journal of Telecommunication, Electronic and Computer Engineering (JTEC)",11,57-62,,,True,zicnO3UAAAAJ:zYLM7Y9cAGgC,0,,,,,,,0,0,0
1328829,Combining multi-objective evolutionary algorithms and descriptive analytical modelling in energy scenario design,2016,Md Shahriar Mahbub and Marco Cozzini and Poul Alberg Østergaard and Fabrizio Alberti,164,Applied Energy,,140-151,Elsevier,,True,WHAGPbEAAAAJ:L8Ckcad2t8MC,63,,16780463419074528561,/scholar?cites=16780463419074528561,,,,0,0,0
