307225,Queen's University Kingston Canada,@queensu.ca,20,mGILIUkAAAAJ,{'indices'},Software Engineering|Networking Protocols,Madiha Kazmi,https://scholar.google.com/citations?view_op=medium_photo&user=mGILIUkAAAAJ,14,3,3,0,0,0,1
307226,Institut Teknologi Telkom Surabaya,@ittelkom-sby.ac.id,20,WDlfJDUAAAAJ,{'indices'},computer science|information technology|Software Engineering,fidi wincoko putro,https://scholar.google.com/citations?view_op=medium_photo&user=WDlfJDUAAAAJ,20,2,2,1,1,0,1
307227,University College Dublin,@ucdconnect.ie,20,d0J4HvAAAAAJ,{'indices'},Computer Science|Networking|Software Engineering,John Tobin,https://scholar.google.com/citations?view_op=medium_photo&user=d0J4HvAAAAAJ,20,1,1,1,1,0,1
307228,"University of Port Harcourt, Nigeria",@uniport.edu.ng,20,TiNW8Z0AAAAJ,{'indices'},Artificial intelligence|Algorithm|Software Engineering,C. ugwu,https://scholar.google.com/citations?view_op=medium_photo&user=TiNW8Z0AAAAJ,15,3,2,1,0,0,1
307229,"Grupo de Ingeniería de Software, Facultad de Ingeniería, UdelaR",@fing.edu.uy,20,7NFg42MAAAAJ,{'indices'},Data Quality|Software Engineering|Empirical Software Engineering,Carolina Valverde,https://scholar.google.com/citations?view_op=medium_photo&user=7NFg42MAAAAJ,16,3,3,0,0,0,1
307230,University of Langlangbuana (UNLA),@informatika.unla.ac.id,20,H69CD50AAAAJ,{'indices'},Informatics|Software Engineering|Digital Media|Technology Management,Hadi Prasetyo Utomo,https://scholar.google.com/citations?view_op=medium_photo&user=H69CD50AAAAJ,20,3,3,0,0,0,1
307231,"Innovative Manufacturing, Mechatronics and Sports Laboratory (iMAMS), Universiti Malaysia …",@ump.edu.my,20,kBx45kMAAAAJ,{'indices'},Robotics|MEMS|Control|Software Engineering,Wan Hasbullah Mohd Isa,https://scholar.google.com/citations?view_op=medium_photo&user=kBx45kMAAAAJ,20,3,3,1,1,0,1
307232,"Research Scholar,KL University",@kluniversity.in,20,IO3zR88AAAAJ,{'indices'},Software engineering|Data mining,Anila M,https://scholar.google.com/citations?view_op=medium_photo&user=IO3zR88AAAAJ,20,2,2,1,1,0,1
307233,"Researcher at National Center for Computation Technology and Applied Mathematics, King …",@kacst.edu.sa,20,raEUK8EAAAAJ,{'indices'},Software Engineering|Human-Computer Interaction|Usability Engineering|Eye-tracker Research|Bioinformatics,Naelah Al-Ageel,https://scholar.google.com/citations?view_op=medium_photo&user=raEUK8EAAAAJ,19,2,2,1,1,0,1
307234,Lomonosov Moscow State University,@cs.msu.ru,20,PU40bW8AAAAJ,{'indices'},AI|ML|BigData|Software Engineering,Eugene Ilyushin,https://scholar.google.com/citations?view_op=medium_photo&user=PU40bW8AAAAJ,16,4,3,0,0,0,1
307235,KTH Royal Institute of Technology,@kth.se,20,mXmOB-kAAAAJ,{'indices'},Software engineering|Cloud comuting|Cloud gaming|Security,Mohaddeseh Basiri,https://scholar.google.com/citations?view_op=medium_photo&user=mXmOB-kAAAAJ,20,1,1,1,1,0,1
307236,Universitas Trunojoyo Madura,@trunojoyo.ac.id,20,zBHWVr8AAAAJ,{'indices'},Computer Vision|Software Engineering,Fifin Ayu Mufarroha,https://scholar.google.com/citations?view_op=medium_photo&user=zBHWVr8AAAAJ,20,2,2,1,1,0,1
307237,"Lecturer of Informatics Engineering, Universitas Ahmad Dahlan",@tif.uad.ac.id,20,jhfw9rsAAAAJ,{'indices'},Software Engineering|Business Analytics,Murein Miksa Mardhia,https://scholar.google.com/citations?view_op=medium_photo&user=jhfw9rsAAAAJ,19,3,3,0,0,0,1
307238,professor,@iesce.info,20,Msg8vo0AAAAJ,{'indices'},Networking|Blockchain|Software Engineering,Dr.S. Brilly Sangeetha,https://scholar.google.com/citations?view_op=medium_photo&user=Msg8vo0AAAAJ,20,1,1,1,1,0,1
307239,Assistant Professor NBN sinhgad School Of Engineering,@sinhgad.edu,20,7VXjicYAAAAJ,{'indices'},Distributed System|Software Engineering,Sarika Patil,https://scholar.google.com/citations?view_op=medium_photo&user=7VXjicYAAAAJ,19,3,2,1,1,0,1
307240,"Lecturer of Information System,Jazan University",@jazanu.edu.sa,20,kntjdKIAAAAJ,{'indices'},Information Security|Software Engineering|Cloud Computing|Big data,shazia ali,https://scholar.google.com/citations?view_op=medium_photo&user=kntjdKIAAAAJ,20,3,3,0,0,0,1
307241,Politeknik Negeri Jember,@polije.ac.id,20,RUuNNiUAAAAJ,{'indices'},Computational Intelligent|Artificial Intelligent|Software Engineering,Ika Widiastuti,https://scholar.google.com/citations?view_op=medium_photo&user=RUuNNiUAAAAJ,15,3,3,1,0,0,1
307242,SIDIA - Samsung R&D Institute | University of Sao Paulo (USP),@samsung.com,20,s0YsCmEAAAAJ,{'indices'},affective computing|data mining|smart sensing|social media|software engineering,Felipe Taliar Giuntini,https://scholar.google.com/citations?view_op=medium_photo&user=s0YsCmEAAAAJ,20,3,3,0,0,0,1
307243,Master of Science (Information Technology),,20,zcIAnzMAAAAJ,{'indices'},Customer relations|Software engineering|Artificial intelligence and networking,Sinan Adnan Muhisn,https://scholar.google.com/citations?view_op=medium_photo&user=zcIAnzMAAAAJ,19,3,3,0,0,0,1
307244,Politeknik Negeri Madiun,@pnm.ac.id,20,AAIP-fEAAAAJ,{'indices'},Computer Science|Software Engineering,Ardian Prima Atmaja,https://scholar.google.com/citations?view_op=medium_photo&user=AAIP-fEAAAAJ,20,3,3,0,0,0,1
307245,Universitas Ibnu Sina,@uis.ac.id,20,UBsmMOoAAAAJ,{'indices'},Artificial Intelligence|Technology Information|Software Engineering|Software Desain,Nanda Jarti,https://scholar.google.com/citations?view_op=medium_photo&user=UBsmMOoAAAAJ,20,2,2,1,1,0,1
307246,"Faculty , SVKM's NMIMS, MPSTME, Shirpur",@nmims.edu,20,Lf5YIgwAAAAJ,{'indices'},Data base|Data Mining|Software Engineering|Big data,Dr.Radha Krishna Rambola,https://scholar.google.com/citations?view_op=medium_photo&user=Lf5YIgwAAAAJ,15,3,2,0,0,0,1
307247,"Computer Science Researcher-PIAIS, PhD Student in Software Engineering,  Islamic Azad …",@piais.ir,20,BCLLET0AAAAJ,{'indices'},Software Engineering|Computer Science|Mathematical Modeling,Pouria Khanzadi,https://scholar.google.com/citations?view_op=medium_photo&user=BCLLET0AAAAJ,20,3,3,1,1,0,1
307248,"Faculty of Engineering, University of Lucknow",,20,GFmKXvsAAAAJ,{'indices'},Software Engineering,Zeeshan Ali Siddiqui,https://scholar.google.com/citations?view_op=medium_photo&user=GFmKXvsAAAAJ,20,3,3,0,0,0,1
307249,"Instituto Superior Técnico, Universidade de Lisboa, INESC-ID Lisboa",@tecnico.ulisboa.pt,20,6p8OWeoAAAAJ,{'indices'},Computer Science|Software Engineering,Miguel Alves,https://scholar.google.com/citations?view_op=medium_photo&user=6p8OWeoAAAAJ,20,1,1,1,1,0,1
307250,University of Bina Nusantara,@binus.ac.id,20,6q6SNogAAAAJ,{'indices'},Database|Big Data|Software Engineering,novan zulkarnain,https://scholar.google.com/citations?view_op=medium_photo&user=6q6SNogAAAAJ,19,2,2,1,1,0,1
307251,Master Student At KFUPM,@KFUPM.EDU.SA,20,sLg3RrIAAAAJ,{'indices'},Software Engineering|Software testing|Security|Machine Learning and Internet of things|Computer Network,Ahmed AL-Shaaby,https://scholar.google.com/citations?view_op=medium_photo&user=sLg3RrIAAAAJ,20,3,3,0,0,0,1
307252,The University of Tokyo,@csg.ci.iu-tokyo.ac.jp,20,vnwbijgAAAAJ,{'indices'},Programming language|Software engineering,Tomoki Nakamaru,https://scholar.google.com/citations?view_op=medium_photo&user=vnwbijgAAAAJ,20,3,3,1,1,0,1
307253,professor,@fci-cu.edu.eg,20,1gWgWakAAAAJ,{'indices'},software engineering,Waleed Helmy,https://scholar.google.com/citations?view_op=medium_photo&user=1gWgWakAAAAJ,13,2,2,1,0,0,1
307254,Universiti Teknikal Malaysia Melaka,@student.utem.edu.my,20,2vfafqkAAAAJ,{'indices'},Software Engineering|Artificial Intelligence,Aditya Pradana,https://scholar.google.com/citations?view_op=medium_photo&user=2vfafqkAAAAJ,20,2,2,1,1,0,1
307255,PROFESSOR,@gwa.amity.edu,20,3QpCskIAAAAJ,{'indices'},software engineering,Arvind Upadhayay,https://scholar.google.com/citations?view_op=medium_photo&user=3QpCskIAAAAJ,15,2,2,1,1,0,1
307256,"Dosen, Politeknik Negeri Sambas",@informatika.untan.ac.id,20,Tc6GK4gAAAAJ,{'indices'},Software Engineering|System Modeling|e-Learning|e-Government,"Narti Prihartini, ST, MT",https://scholar.google.com/citations?view_op=medium_photo&user=Tc6GK4gAAAAJ,20,3,3,1,1,0,1
307257,Assistant Professor,@acropolis.in,20,7C-NSlUAAAAJ,{'indices'},Software Engineering|IOT|Cloud Computing|Deep Learning,Narendra Pal Singh Rathore,https://scholar.google.com/citations?view_op=medium_photo&user=7C-NSlUAAAAJ,17,3,3,0,0,0,1
307258,Military University of Technology,@wat.edu.pl,20,i5qCDwwAAAAJ,{'indices'},Software engineering|UML|BPMN|Archimate,Andrzej Stasiak,https://scholar.google.com/citations?view_op=medium_photo&user=i5qCDwwAAAAJ,6,3,2,0,0,0,1
307259,McGill University,@mail.mcgill.ca,20,pwUdiCYAAAAJ,{'indices'},Machine Learning|Graph Representation Learning|Natural Language Processing|Software Engineering,Kian Ahrabian,https://scholar.google.com/citations?view_op=medium_photo&user=pwUdiCYAAAAJ,20,1,1,1,1,0,1
307260,"Software Engineer, Facebook",@fb.com,20,UhR2oOEAAAAJ,{'indices'},Software Engineering,Mateusz Machalica,https://scholar.google.com/citations?view_op=medium_photo&user=UhR2oOEAAAAJ,19,2,2,1,1,0,1
307261,Universitas Bina Sarana Informatika,@bsi.ac.id,20,5vtReOAAAAAJ,{'indices'},informations system|data mining|software engineering,Ade Suryadi,https://scholar.google.com/citations?view_op=medium_photo&user=5vtReOAAAAAJ,20,2,2,1,1,0,1
307262,"Software Engineering Laboratory, Nara Institute of Science and Technology",@is.naist.jp,20,O3K3AZcAAAAJ,{'indices'},Software Engineering,Rungroj Maipradit,https://scholar.google.com/citations?view_op=medium_photo&user=O3K3AZcAAAAJ,20,2,2,1,1,0,1
307263,"PhD Student, North Carolina State University",@ncsu.edu,20,0lP2AvkAAAAJ,{'indices'},machine learning|data mining|software engineering|deep learning,Rahul Yedida,https://scholar.google.com/citations?view_op=medium_photo&user=0lP2AvkAAAAJ,20,3,3,0,0,0,1
307264,Universiti Tun Hussein Onn Malaysia,@siswa.uthm.edu.my,20,VRW3vI8AAAAJ,{'indices'},Software Engineering,Asmau Usman,https://scholar.google.com/citations?view_op=medium_photo&user=VRW3vI8AAAAJ,20,2,2,0,0,0,1
307265,"Postdoctoral Appointee, Argonne National Laboratory",@anl.gov,20,vJRQ_-QAAAAJ,{'indices'},nuclear engineering|software engineering|computer science|computational geometry|ray tracing,Patrick Shriwise,https://scholar.google.com/citations?view_op=medium_photo&user=vJRQ_-QAAAAJ,18,2,2,1,0,0,1
307266,Associate Professor Bharati Vidyapeeth,@bharatividyapeeth.edu,20,enRTIpMAAAAJ,{'indices'},Expert System|AI|Software Engineering,Dr Anil Gaikwad,https://scholar.google.com/citations?view_op=medium_photo&user=enRTIpMAAAAJ,19,2,2,1,1,0,1
307267,"Ph.D Student of Computer Science, College of William and Mary",@email.wm.edu,20,JAoIyAQAAAAJ,{'indices'},Software Engineering|Deep Learning,Nathan A. Cooper,https://scholar.google.com/citations?view_op=medium_photo&user=JAoIyAQAAAAJ,20,3,3,1,1,0,1
307268,"Universitas Pembangunan Panca Budi, Medan, Indonesia",@dosen.pancabudi.ac.id,20,yy-40ZkAAAAJ,{'indices'},Artificial Intellegent|Software Engineering|Kriptografi,Muhammad Syahputra Novelan,https://scholar.google.com/citations?view_op=medium_photo&user=yy-40ZkAAAAJ,20,3,3,0,0,0,1
307269,"Postdoctoral Researcher, University of Southern Denmark",@mmmi.sdu.dk,20,uvLuRRQAAAAJ,{'indices'},Scalability|IoT|Software Engineering|Software Architecture,Jakob Hviid,https://scholar.google.com/citations?view_op=medium_photo&user=uvLuRRQAAAAJ,19,3,3,0,0,0,1
307270,,@std.psut.edu.jo,20,0pnlb6QAAAAJ,{'indices'},Business Intelligence|Cloud Computing|Blockchain|Software Engineering,Eyad Ayoubi,https://scholar.google.com/citations?view_op=medium_photo&user=0pnlb6QAAAAJ,20,2,2,1,1,0,1
307271,Student at National Institute of Technology Sikkim,@nitsikkim.ac.in,20,UExP9_MAAAAJ,{'indices'},Machine Learing|Smart Homes|Artificial Intelligence|Software Engineering,Aman Yadav,https://scholar.google.com/citations?view_op=medium_photo&user=UExP9_MAAAAJ,11,3,2,0,0,0,1
307272,Concordia University,@encs.concordia.ca,20,StfHC9AAAAAJ,{'indices'},Software Engineering|Program Analysis|Log Analysis,Zhenhao Li,https://scholar.google.com/citations?view_op=medium_photo&user=StfHC9AAAAAJ,20,2,2,1,1,0,1
307273,ENSIAS,@um5.ac.ma,20,HNG1ZOEAAAAJ,{'indices'},Machine Learning|Software Engineering|Data Analysis,Sara Elmidaoui,https://scholar.google.com/citations?view_op=medium_photo&user=HNG1ZOEAAAAJ,20,3,3,0,0,0,1
307274,Lecturer IT,@must.ac.ke,20,w02r67UvCZcC,{'indices'},Software Engineering,samson munialo,https://scholar.google.com/citations?view_op=medium_photo&user=w02r67UvCZcC,19,1,1,1,1,0,1
307275,University Politehnica Bucuresti,@stud.fils.upb.ro,20,0bLCQywAAAAJ,{'indices'},software engineering|robotics,Ionut-Catalin Draghici,https://scholar.google.com/citations?view_op=medium_photo&user=0bLCQywAAAAJ,20,3,3,0,0,0,1
307276,Osaka University,,20,DXm9n98AAAAJ,{'indices'},Computer Science|Software Engineering|Automated Program Repair,Soichi Sumi,https://scholar.google.com/citations?view_op=medium_photo&user=DXm9n98AAAAJ,20,3,3,0,0,0,1
307277,University of Technology Sydney,@uts.edu.au,20,DsfF3xoAAAAJ,{'indices'},Software Engineering|Modelling|Metamodels|Interoperability|Architecture,Muhammad Atif Qureshi,https://scholar.google.com/citations?view_op=medium_photo&user=DsfF3xoAAAAJ,8,3,2,0,0,0,1
307278,"Assistant Professor of Computer Science, Bholabhai Patel College of Computer Studies …",,20,LI6-MuIAAAAJ,{'indices'},Green Computing|Data Science|Bioinformatics-Biological Data Visualization|Big Data Analytics|Software Engineering,Dr. Richa Mehta,https://scholar.google.com/citations?view_op=medium_photo&user=LI6-MuIAAAAJ,9,2,2,1,0,0,1
307279,University of Notre Dame,@nd.edu,20,z7ovyjQAAAAJ,{'indices'},software engineering,Sakib Haque,https://scholar.google.com/citations?view_op=medium_photo&user=z7ovyjQAAAAJ,20,2,2,1,1,0,1
307280,"Professor, Universidad de Caldas",@ucaldas.edu.co,20,mxL5FksAAAAJ,{'indices'},Software Engineering,Sandra Victoria Hurtado Gil,https://scholar.google.com/citations?view_op=medium_photo&user=mxL5FksAAAAJ,7,2,2,1,0,0,1
307281,Doctor of Philosophy in Computer Science,@qnamuni.edu.vn,20,A6jIri0AAAAJ,{'indices'},Formal Methods|Data Mining|Big Data|Software Engineering|Artificial Intelligence,Khai Huynh,https://scholar.google.com/citations?view_op=medium_photo&user=A6jIri0AAAAJ,17,2,2,1,0,0,1
307282,University of Kotli Azad Jammu & kashmir,@uokajk.edu.pk,20,2XqcIL4AAAAJ,{'indices'},Software Engineering|decision Support Systems|Business process Re-Engineering|Requirement Engineering,Sundas iftikhar,https://scholar.google.com/citations?view_op=medium_photo&user=2XqcIL4AAAAJ,17,2,2,0,0,0,1
307283,Columbia University,@columbia.edu,20,lmgRCxkAAAAJ,{'indices'},Software Engineering|Program Analysis,Yangruibo Ding,https://scholar.google.com/citations?view_op=medium_photo&user=lmgRCxkAAAAJ,20,1,1,1,1,0,1
307284,Fachhochschule Dortmund,@fh-dortmund.de,20,nWZUWUMAAAAJ,{'indices'},Software Engineering|Privacy|Data,Andreas Diepenbrock,https://scholar.google.com/citations?view_op=medium_photo&user=nWZUWUMAAAAJ,20,3,3,1,1,0,1
307285,Mahasiswa UPN V Jatim,@student.upnjatim.ac.id,20,wyW2tMMAAAAJ,{'indices'},software engineering,Syafri Firmansyah,https://scholar.google.com/citations?view_op=medium_photo&user=wyW2tMMAAAAJ,20,2,2,0,0,0,1
307286,Tongji University,,20,Rm7iYfIAAAAJ,{'indices'},software engineering,Yin changqing,https://scholar.google.com/citations?view_op=medium_photo&user=Rm7iYfIAAAAJ,20,1,1,1,1,0,1
307287,Universitas Mulawarman,@nusamandiri.ac.id,20,ek1CV_AAAAAJ,{'indices'},Software engineering,Muh Jamil,https://scholar.google.com/citations?view_op=medium_photo&user=ek1CV_AAAAAJ,20,2,2,1,1,0,1
307288,MAHSA University,@mahsa.edu.my,20,1JGBI7kAAAAJ,{'indices'},Artificial Intelligence|Big Data Science|Software Engineering,Dr. Gunasekar Thangarasu,https://scholar.google.com/citations?view_op=medium_photo&user=1JGBI7kAAAAJ,16,2,2,1,0,0,1
307289,"Assistant Professor, An-najah National University",@najah.edu,19,MK2eIsIAAAAJ,{'indices'},Artificial Intelligence|Machine Learning|Software Engineering|Semantic Web|intelligent tutoring systems,Mona Nabil Demaidi,https://scholar.google.com/citations?view_op=medium_photo&user=MK2eIsIAAAAJ,18,3,3,0,0,0,1
307290,"Researcher, Cadiz University",@alum.uca.es,19,yizGowEAAAAJ,{'indices'},software engineering|process simulation|computer vision,Daniel Crespo Bernal,https://scholar.google.com/citations?view_op=medium_photo&user=yizGowEAAAAJ,7,2,2,1,0,0,1
307291,"Student of Computer Engineering, Universidade Federal da Paraiba",@eng.ci.ufpb.br,19,9TpuRSYAAAAJ,{'indices'},Robotics|Software Engineering|Artificial Inteligente|Data Mining|Social Network Analysis,Jansepetrus Brasileiro Pereira,https://scholar.google.com/citations?view_op=medium_photo&user=9TpuRSYAAAAJ,12,2,2,1,0,0,1
307292,Universiti Putra Malaysia Bintulu Campus,@upm.edu.my,19,OcN_z6MAAAAJ,{'indices'},software engineering|knowledge management,Hanim risidi,https://scholar.google.com/citations?view_op=medium_photo&user=OcN_z6MAAAAJ,16,1,1,1,1,0,1
307293,ABB Switzerland,@ieee.org,19,LLtsVQMAAAAJ,{'indices'},Real-Time Systems|Embedded Software|Control|Signal Processing|Software Engineering,Markus B. Schenkel,https://scholar.google.com/citations?view_op=medium_photo&user=LLtsVQMAAAAJ,3,2,1,1,0,0,1
307294,ETH Zurich,@inf.ethz.ch,19,IS2aa40AAAAJ,{'indices'},Concurrency|Software Testing|Software Engineering|Machine Learning,Alexey Kolesnichenko,https://scholar.google.com/citations?view_op=medium_photo&user=IS2aa40AAAAJ,13,2,2,0,0,0,1
307295,"PhD, École Polytechnique de Montréal",@polymtl.ca,19,r0e5BqYAAAAJ,{'indices'},Software quality|Patterns|Software Engineering|Data Mining|Machine Learning,Zeinab (Azadeh) Kermansaravi,https://scholar.google.com/citations?view_op=medium_photo&user=r0e5BqYAAAAJ,18,2,2,1,1,0,1
307296,Universiti Tun Hussein Onn Malaysia,@uthm.edu.my,19,-qwEt_oAAAAJ,{'indices'},Software Engineering|Service-Oriented Architecture|Software Process Evaluation|Software Process Improvement|Software Metric,Mohd Hamdi Irwan Hamzah,https://scholar.google.com/citations?view_op=medium_photo&user=-qwEt_oAAAAJ,18,3,3,0,0,0,1
307297,,@alumni.cmu.edu,19,jceeQCEAAAAJ,{'indices'},Estimation|software engineering|cost estimation,Pedro Faria,https://scholar.google.com/citations?view_op=medium_photo&user=jceeQCEAAAAJ,14,1,1,1,1,0,1
307298,full time research scholar,,19,ow00VjIAAAAJ,{'indices'},software engineering,abdul jabbar,https://scholar.google.com/citations?view_op=medium_photo&user=ow00VjIAAAAJ,5,2,2,1,0,0,1
307299,South Eastern University of Sri Lanka,@appsc.sab.ac.lk,19,DX-I1YgAAAAJ,{'indices'},Information Systems|Software Engineering|Process & Enterprise Modeling|IoT|HCI,RK. Ahmadh Rifai Kariapper,https://scholar.google.com/citations?view_op=medium_photo&user=DX-I1YgAAAAJ,19,2,2,0,0,0,1
307300,Institute of Mathematics and Informatics - Bulgarian Academy of Sciences,@math.bas.bg,19,higpG2wAAAAJ,{'indices'},Software Engineering|Software Information Systems|Virtual Communities|Project Management|Crowd-sourcing,Todor Branzov,https://scholar.google.com/citations?view_op=medium_photo&user=higpG2wAAAAJ,16,3,3,0,0,0,1
307301,"Graduate Student at School of Engineering, The University of Melbourne",@student.unimelb.edu.au,19,pFM6PNwAAAAJ,{'indices'},Linked Data|Data Analysis|Data Visualisation|Software Engineering,Tianlong Song,https://scholar.google.com/citations?view_op=medium_photo&user=pFM6PNwAAAAJ,15,2,2,1,1,0,1
307302,Coburg University of Applied Sciences and Arts,@hs-coburg.de,19,qhoRFCsAAAAJ,{'indices'},Software Engineering|Databases|Data Mining,Michael Koch,https://scholar.google.com/citations?view_op=medium_photo&user=qhoRFCsAAAAJ,9,3,2,0,0,0,1
307303,Master's Student at Nara Institute of Science and Technology (NAIST),@is.naist.jp,19,D1KpBC_Y_A4C,{'indices'},Mining Software Repository|Software Engineering,Md. Rejaul Karim,https://scholar.google.com/citations?view_op=medium_photo&user=D1KpBC_Y_A4C,15,2,2,1,1,0,1
307304,"Senior Lecturer in Computer Science, Eastern University, Sri Lanka",@esn.ac.lk,19,pj6w7XkAAAAJ,{'indices'},Software Engineering|Knowledge Management|Learning Analytics|Artificial Intelligence|Net working and IT,Nidyanandan Pratheesh,https://scholar.google.com/citations?view_op=medium_photo&user=pj6w7XkAAAAJ,11,3,2,0,0,0,1
307305,Student at University of Oulu,@student.oulu.fi,19,0BOWMJsAAAAJ,{'indices'},Verification|Embedded Systems|Software engineering|Natural language processing,Moamen Ibrahim,https://scholar.google.com/citations?view_op=medium_photo&user=0BOWMJsAAAAJ,17,3,3,0,0,0,1
307306,instructor of software engineering university of petra,@uop.edu.jo,19,ZhiOqqMAAAAJ,{'indices'},software engineering|e-health|e-learning|IOT|Mobile Communications,izzeddin matar,https://scholar.google.com/citations?view_op=medium_photo&user=ZhiOqqMAAAAJ,15,3,3,0,0,0,1
307307,Lancaster University,@lancaster.ac.uk,19,eu-cil4AAAAJ,{'indices'},Model Driven Engineering|Multi-tenant cloud computing|Software Engineering,Assylbek Jumagaliyev,https://scholar.google.com/citations?view_op=medium_photo&user=eu-cil4AAAAJ,19,3,3,0,0,0,1
307308,Columbia University,@cs.columbia.edu,19,MZfay1IAAAAJ,{'indices'},Cyber Security|Software Engineering,Shirish Singh,https://scholar.google.com/citations?view_op=medium_photo&user=MZfay1IAAAAJ,19,3,3,0,0,0,1
307309,"Computer systems, Baqubah Technical Institute- Middle Technical  University",@mtu.edu.iq,19,OzsYI6IAAAAJ,{'indices'},Software Engineering|Computer Networks and Computer Science,Teeb Hussein Hadi,https://scholar.google.com/citations?view_op=medium_photo&user=OzsYI6IAAAAJ,9,3,2,0,0,0,1
307310,"PhD Candidate, Tabriz university of medical science, Tabriz, Iran",@tbzmed.ac.ir,19,CjdiPU8AAAAJ,{'indices'},Software Engineering|Image Processing|Artificial Intelligence|Data Mining,Nazila Moftian,https://scholar.google.com/citations?view_op=medium_photo&user=CjdiPU8AAAAJ,19,2,2,0,0,0,1
307311,,,19,PCQUpvgAAAAJ,{'indices'},Mathematical Modelling|Software Engineering|Data Mining and Data Warehousing,Moien Ahmad,https://scholar.google.com/citations?view_op=medium_photo&user=PCQUpvgAAAAJ,19,1,1,1,1,0,1
307312,"Research Scholar, Sathyabama University",@pptc.ac.in,19,86tWM8oAAAAJ,{'indices'},Software Engineering|Evolutionary Computation,I Thamarai,https://scholar.google.com/citations?view_op=medium_photo&user=86tWM8oAAAAJ,18,2,2,0,0,0,1
307313,Full time Instructor at JUST,@just.edu.jo,19,0V1aEr8AAAAJ,{'indices'},Computer Security|Digital forensics|Software engineering,Fatima M.AbuHjeela,https://scholar.google.com/citations?view_op=medium_photo&user=0V1aEr8AAAAJ,18,1,1,1,1,0,1
307314,"Associate Professor, Modern college of Engineering, Pune",,19,xE7Q6fIAAAAJ,{'indices'},software Engineering|Object oriented Analysis & design|software testing,Shivani Budhkar,https://scholar.google.com/citations?view_op=medium_photo&user=xE7Q6fIAAAAJ,8,3,2,0,0,0,1
307315,Palestine Polytechnic University,@ppu.edu,19,axyaFMIAAAAJ,{'indices'},Computer Architecture|Software Engineering,Khalid Daghameen,https://scholar.google.com/citations?view_op=medium_photo&user=axyaFMIAAAAJ,5,4,1,0,0,0,1
307316,University Of Leicester,@le.ac.uk,19,q9QijZwAAAAJ,{'indices'},Software engineering|real time systems|embedded systems|computer system architecture,Muhammed Ziya Komsul,https://scholar.google.com/citations?view_op=medium_photo&user=q9QijZwAAAAJ,19,3,3,0,0,0,1
307317,"Associate Professor of Computer Science and Engineering,RajaRajeswari College of …",@rrce.org,19,BcmI1WsAAAAJ,{'indices'},Software Engineering|Web Mining|Image Processing,Dr Sivakumar Duraisamy,https://scholar.google.com/citations?view_op=medium_photo&user=BcmI1WsAAAAJ,18,1,1,1,1,0,1
307318,"B.Tech.,M. Eng.(Tech.), University of Gadjah Mada  | Ehime University, Japan  l CASTED …",@mail.ugm.ac.id,19,ElDmJSgAAAAJ,{'indices'},Information System|Software Engineering|Decision Support System|Mobile Computing|Business Intelligence,Ripto Mukti Wibowo,https://scholar.google.com/citations?view_op=medium_photo&user=ElDmJSgAAAAJ,19,2,2,1,1,0,1
307319,Assistant Professor of Computer Science,@vicas.org,19,L8OAjisAAAAJ,{'indices'},data mining|Software engineering,muthukumar periasamy,https://scholar.google.com/citations?view_op=medium_photo&user=L8OAjisAAAAJ,17,2,2,1,1,0,1
307320,Improvis LLC,@improvismail.com,19,YTt5Uw0AAAAJ,{'indices'},Control Theory|Aerospace Engineering|Robotics and Artificial Intelligence|Software Engineering,Aram Baghiyan,https://scholar.google.com/citations?view_op=medium_photo&user=YTt5Uw0AAAAJ,10,3,2,0,0,0,1
307321,Infosys Limited,@gla.ac.in,19,r84UYpMAAAAJ,{'indices'},Natural Language Processing|Software Engineering|Business Intelligence,Prateek Singh,https://scholar.google.com/citations?view_op=medium_photo&user=r84UYpMAAAAJ,19,2,2,1,1,0,1
307322,Universiti Malaysia Pahang,@ump.edu.my,19,0LvMxu0AAAAJ,{'indices'},Software Engineering|Software Process|DevOps|Programming,M.Zulfahmi Toh,https://scholar.google.com/citations?view_op=medium_photo&user=0LvMxu0AAAAJ,18,2,2,1,1,0,1
307323,"Lecturer, Institute of Information and Communication Technology, Khulna University of …",,19,19XU3g8AAAAJ,{'indices'},Computer Networks|Artificial Intelligence|Software Engineering|Information Security,MA Moyeen,https://scholar.google.com/citations?view_op=medium_photo&user=19XU3g8AAAAJ,19,3,3,0,0,0,1
307324,Delft University of Technology,@tudelft.nl,19,ISoxAzcAAAAJ,{'indices'},Software Engineering|Software Analytics|Empirical Software Engineering|Humans aspects of Software Engineering,Enrique Larios Vargas,https://scholar.google.com/citations?view_op=medium_photo&user=ISoxAzcAAAAJ,14,2,2,0,0,0,1
307325,"Lecturer, Department of Software Engineering, Daffodil International University",@diu.edu.bd,19,cUbUXagAAAAJ,{'indices'},Software Engineering|Software Security|Mangement in Information System,FARZANA SADIA,https://scholar.google.com/citations?view_op=medium_photo&user=cUbUXagAAAAJ,19,2,2,1,1,0,1
307326,Universidade Federal de Minas Gerais,@dcc.ufmg.br,19,GYHy9ywAAAAJ,{'indices'},Human Computer-Interaction|Software Engineering,Fabricio Horácio Sales Pereira,https://scholar.google.com/citations?view_op=medium_photo&user=GYHy9ywAAAAJ,19,3,3,0,0,0,1
